###############################################################
#  K-distribution characterization file to be used in ARTDECO
################################################################
#            GAME LW  coefficients  
# Maximum encounter number of (ai,ki) over the different bands and species (this will serve as an array dimension)
  10
#################################
# Number of gas species
   4
# gas species    concentration dependency (0/1)            add continuum  
       h2o               0               continuum_flag
       co2               0               continuum_flag
        o3               0               continuum_flag
        n2               0               continuum_flag
#################################
#      WAVELENGTH BANDS
# number of bands :
 249
# band  center, min, max wavelengths (microns)
  1      4.0080      4.0000      4.0161
  2      4.0241      4.0161      4.0323
  3      4.0404      4.0323      4.0486
  4      4.0568      4.0486      4.0650
  5      4.0733      4.0650      4.0816
  6      4.0900      4.0816      4.0984
  7      4.1068      4.0984      4.1152
  8      4.1237      4.1152      4.1322
  9      4.1408      4.1322      4.1494
 10      4.1580      4.1494      4.1667
 11      4.1754      4.1667      4.1841
 12      4.1929      4.1841      4.2017
 13      4.2105      4.2017      4.2194
 14      4.2283      4.2194      4.2373
 15      4.2463      4.2373      4.2553
 16      4.2644      4.2553      4.2735
 17      4.2827      4.2735      4.2918
 18      4.3011      4.2918      4.3103
 19      4.3197      4.3103      4.3290
 20      4.3384      4.3290      4.3478
 21      4.3573      4.3478      4.3668
 22      4.3764      4.3668      4.3860
 23      4.3956      4.3860      4.4053
 24      4.4150      4.4053      4.4248
 25      4.4346      4.4248      4.4444
 26      4.4543      4.4444      4.4643
 27      4.4743      4.4643      4.4843
 28      4.4944      4.4843      4.5045
 29      4.5147      4.5045      4.5249
 30      4.5351      4.5249      4.5455
 31      4.5558      4.5455      4.5662
 32      4.5767      4.5662      4.5872
 33      4.5977      4.5872      4.6083
 34      4.6189      4.6083      4.6296
 35      4.6404      4.6296      4.6512
 36      4.6620      4.6512      4.6729
 37      4.6838      4.6729      4.6948
 38      4.7059      4.6948      4.7170
 39      4.7281      4.7170      4.7393
 40      4.7506      4.7393      4.7619
 41      4.7733      4.7619      4.7847
 42      4.7962      4.7847      4.8077
 43      4.8193      4.8077      4.8309
 44      4.8426      4.8309      4.8544
 45      4.8662      4.8544      4.8780
 46      4.8900      4.8780      4.9020
 47      4.9140      4.9020      4.9261
 48      4.9383      4.9261      4.9505
 49      4.9628      4.9505      4.9751
 50      4.9875      4.9751      5.0000
 51      5.0125      5.0000      5.0251
 52      5.0378      5.0251      5.0505
 53      5.0633      5.0505      5.0761
 54      5.0891      5.0761      5.1020
 55      5.1151      5.1020      5.1282
 56      5.1414      5.1282      5.1546
 57      5.1680      5.1546      5.1813
 58      5.1948      5.1813      5.2083
 59      5.2219      5.2083      5.2356
 60      5.2493      5.2356      5.2632
 61      5.2770      5.2632      5.2910
 62      5.3050      5.2910      5.3191
 63      5.3333      5.3191      5.3476
 64      5.3619      5.3476      5.3763
 65      5.3908      5.3763      5.4054
 66      5.4201      5.4054      5.4348
 67      5.4496      5.4348      5.4645
 68      5.4795      5.4645      5.4945
 69      5.5096      5.4945      5.5249
 70      5.5402      5.5249      5.5556
 71      5.5710      5.5556      5.5866
 72      5.6022      5.5866      5.6180
 73      5.6338      5.6180      5.6497
 74      5.6657      5.6497      5.6818
 75      5.6980      5.6818      5.7143
 76      5.7307      5.7143      5.7471
 77      5.7637      5.7471      5.7803
 78      5.7971      5.7803      5.8140
 79      5.8309      5.8140      5.8480
 80      5.8651      5.8480      5.8824
 81      5.8997      5.8824      5.9172
 82      5.9347      5.9172      5.9524
 83      5.9701      5.9524      5.9880
 84      6.0060      5.9880      6.0241
 85      6.0423      6.0241      6.0606
 86      6.0790      6.0606      6.0976
 87      6.1162      6.0976      6.1350
 88      6.1538      6.1350      6.1728
 89      6.1920      6.1728      6.2112
 90      6.2305      6.2112      6.2500
 91      6.2696      6.2500      6.2893
 92      6.3091      6.2893      6.3291
 93      6.3492      6.3291      6.3694
 94      6.3898      6.3694      6.4103
 95      6.4309      6.4103      6.4516
 96      6.4725      6.4516      6.4935
 97      6.5147      6.4935      6.5359
 98      6.5574      6.5359      6.5789
 99      6.6007      6.5789      6.6225
100      6.6445      6.6225      6.6667
101      6.6890      6.6667      6.7114
102      6.7340      6.7114      6.7568
103      6.7797      6.7568      6.8027
104      6.8259      6.8027      6.8493
105      6.8729      6.8493      6.8966
106      6.9204      6.8966      6.9444
