###############################################################
#  K-distribution characterization file to be used in ARTDECO
################################################################
#            GAME SW  coefficients  
# Maximum encounter number of (ai,ki) over the different bands and species (this will serve as an array dimension)
   7
#################################
# Number of gas species
  10
# gas species    concentration dependency (0/1)            add continuum  
       h2o               0               continuum_flag
       co2               0               continuum_flag
        o3               0               continuum_flag
       n2o               0               continuum_flag
        co               0               continuum_flag
       ch4               0               continuum_flag
        o2               0               continuum_flag
        n2               0               continuum_flag
       no2               0               continuum_flag
       so2               0               continuum_flag
#################################
#      WAVELENGTH BANDS
# number of bands :
2375
# band  center, min, max wavelengths (microns)
   1    0.200040    0.200000    0.200080
   2    0.200120    0.200080    0.200160
   3    0.200200    0.200160    0.200240
   4    0.200280    0.200240    0.200321
   5    0.200361    0.200321    0.200401
   6    0.200441    0.200401    0.200481
   7    0.200521    0.200481    0.200562
   8    0.200602    0.200562    0.200642
   9    0.200682    0.200642    0.200723
  10    0.200763    0.200723    0.200803
  11    0.200844    0.200803    0.200884
  12    0.200924    0.200884    0.200965
  13    0.201005    0.200965    0.201045
  14    0.201086    0.201045    0.201126
  15    0.201167    0.201126    0.201207
  16    0.201248    0.201207    0.201288
  17    0.201329    0.201288    0.201369
  18    0.201410    0.201369    0.201450
  19    0.201491    0.201450    0.201532
  20    0.201572    0.201532    0.201613
  21    0.201654    0.201613    0.201694
  22    0.201735    0.201694    0.201776
  23    0.201816    0.201776    0.201857
  24    0.201898    0.201857    0.201939
  25    0.201979    0.201939    0.202020
  26    0.202061    0.202020    0.202102
  27    0.202143    0.202102    0.202184
  28    0.202224    0.202184    0.202265
  29    0.202306    0.202265    0.202347
  30    0.202388    0.202347    0.202429
  31    0.202470    0.202429    0.202511
  32    0.202552    0.202511    0.202593
  33    0.202634    0.202593    0.202675
  34    0.202716    0.202675    0.202758
  35    0.202799    0.202758    0.202840
  36    0.202881    0.202840    0.202922
  37    0.202963    0.202922    0.203004
  38    0.203046    0.203004    0.203087
  39    0.203128    0.203087    0.203169
  40    0.203211    0.203169    0.203252
  41    0.203293    0.203252    0.203335
  42    0.203376    0.203335    0.203417
  43    0.203459    0.203417    0.203500
  44    0.203542    0.203500    0.203583
  45    0.203625    0.203583    0.203666
  46    0.203707    0.203666    0.203749
  47    0.203791    0.203749    0.203832
  48    0.203874    0.203832    0.203915
  49    0.203957    0.203915    0.203998
  50    0.204040    0.203998    0.204082
