# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.199997425E-02
#         sza               vza              vaa              theta              I                 dI
      60.000000000      22.000000000     180.000000000     142.000000000       0.034493388       0.000000000
      60.000000000      23.000000000       0.000000000      97.000000000       0.026518295       0.000000000
      60.000000000      23.000000000      90.000000000     117.403397336       0.028307758       0.000000000
      60.000000000      23.000000000     180.000000000     143.000000000       0.035218289       0.000000000
      60.000000000      24.000000000       0.000000000      96.000000000       0.026728690       0.000000000
      60.000000000      24.000000000      90.000000000     117.179052852       0.028485880       0.000000000
      60.000000000      24.000000000     180.000000000     144.000000000       0.036009126       0.000000000
      60.000000000      25.000000000       0.000000000      95.000000000       0.026959402       0.000000000
      60.000000000      25.000000000      90.000000000     116.946215263       0.028673391       0.000000000
      60.000000000      25.000000000     180.000000000     145.000000000       0.036860339       0.000000000
      60.000000000      26.000000000       0.000000000      94.000000000       0.027211305       0.000000000
      60.000000000      26.000000000      90.000000000     116.705004161       0.028870587       0.000000000
      60.000000000      26.000000000     180.000000000     146.000000000       0.037758539       0.000000000
      60.000000000      27.000000000       0.000000000      93.000000000       0.027487063       0.000000000
      60.000000000      27.000000000      90.000000000     116.455541824       0.029077815       0.000000000
      60.000000000      27.000000000     180.000000000     147.000000000       0.038656667       0.000000000
      60.000000000      28.000000000       0.000000000      92.000000000       0.027787181       0.000000000
      60.000000000      28.000000000      90.000000000     116.197953011       0.029295448       0.000000000
      60.000000000      28.000000000     180.000000000     148.000000000       0.039490568       0.000000000
      60.000000000      29.000000000       0.000000000      91.000000000       0.028112087       0.000000000
      60.000000000      29.000000000      90.000000000     115.932364776       0.029523889       0.000000000
      60.000000000      29.000000000     180.000000000     149.000000000       0.040237689       0.000000000
      60.000000000      30.000000000       0.000000000      90.000000000       0.028463498       0.000000000
      60.000000000      30.000000000      90.000000000     115.658906273       0.029763614       0.000000000
      60.000000000      30.000000000     180.000000000     150.000000000       0.040918214       0.000000000
      60.000000000      31.000000000       0.000000000      89.000000000       0.028840200       0.000000000
      60.000000000      31.000000000      90.000000000     115.377708569       0.030014983       0.000000000
      60.000000000      31.000000000     180.000000000     151.000000000       0.041558331       0.000000000
      60.000000000      32.000000000       0.000000000      88.000000000       0.029246461       0.000000000
      60.000000000      32.000000000      90.000000000     115.088904462       0.030278219       0.000000000
      60.000000000      32.000000000     180.000000000     152.000000000       0.042177874       0.000000000
      60.000000000      33.000000000       0.000000000      87.000000000       0.029681894       0.000000000
      60.000000000      33.000000000      90.000000000     114.792628303       0.030553667       0.000000000
      60.000000000      33.000000000     180.000000000     153.000000000       0.042789135       0.000000000
      60.000000000      34.000000000       0.000000000      86.000000000       0.030147998       0.000000000
      60.000000000      34.000000000      90.000000000     114.489015821       0.030841780       0.000000000
      60.000000000      34.000000000     180.000000000     154.000000000       0.043403537       0.000000000
      60.000000000      35.000000000       0.000000000      85.000000000       0.030644219       0.000000000
      60.000000000      35.000000000      90.000000000     114.178203960       0.031143072       0.000000000
      60.000000000      35.000000000     180.000000000     155.000000000       0.044042488       0.000000000
      60.000000000      36.000000000       0.000000000      84.000000000       0.031172176       0.000000000
