# ARTDECO : output file
# Radiances at the top of the atmosphere
#
# The single scattering intensity correction was not apply
#
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.199997425E-02
#         sza               vza              vaa              theta              I                 dI
      60.000000000      27.000000000       0.000000000      93.000000000  -32767.972967551       0.000000000
      60.000000000      27.000000000      90.000000000     116.455541824  -32767.970734793       0.000000000
      60.000000000      27.000000000     180.000000000     147.000000000  -32767.961788551       0.000000000
      60.000000000      28.000000000       0.000000000      92.000000000  -32767.972723928       0.000000000
      60.000000000      28.000000000      90.000000000     116.197953011  -32767.970502240       0.000000000
      60.000000000      28.000000000     180.000000000     148.000000000  -32767.961029989       0.000000000
      60.000000000      29.000000000       0.000000000      91.000000000  -32767.972446068       0.000000000
      60.000000000      29.000000000      90.000000000     115.932364776  -32767.970258631       0.000000000
      60.000000000      29.000000000     180.000000000     149.000000000  -32767.960258923       0.000000000
      60.000000000      30.000000000       0.000000000      90.000000000  -32767.972131446       0.000000000
      60.000000000      30.000000000      90.000000000     115.658906273  -32767.970003623       0.000000000
      60.000000000      30.000000000     180.000000000     150.000000000  -32767.959476664       0.000000000
      60.000000000      31.000000000       0.000000000      89.000000000  -32767.971777621       0.000000000
      60.000000000      31.000000000      90.000000000     115.377708569  -32767.969736854       0.000000000
      60.000000000      31.000000000     180.000000000     151.000000000  -32767.958684409       0.000000000
      60.000000000      32.000000000       0.000000000      88.000000000  -32767.971382268       0.000000000
      60.000000000      32.000000000      90.000000000     115.088904462  -32767.969457939       0.000000000
      60.000000000      32.000000000     180.000000000     152.000000000  -32767.957883213       0.000000000
      60.000000000      33.000000000       0.000000000      87.000000000  -32767.970943198       0.000000000
      60.000000000      33.000000000      90.000000000     114.792628303  -32767.969166471       0.000000000
      60.000000000      33.000000000     180.000000000     153.000000000  -32767.957073966       0.000000000
      60.000000000      34.000000000       0.000000000      86.000000000  -32767.970458385       0.000000000
      60.000000000      34.000000000      90.000000000     114.489015821  -32767.968862016       0.000000000
      60.000000000      34.000000000     180.000000000     154.000000000  -32767.956257372       0.000000000
      60.000000000      35.000000000       0.000000000      85.000000000  -32767.969925991       0.000000000
      60.000000000      35.000000000      90.000000000     114.178203960  -32767.968544121       0.000000000
      60.000000000      35.000000000     180.000000000     155.000000000  -32767.955433931       0.000000000
      60.000000000      36.000000000       0.000000000      84.000000000  -32767.969344375       0.000000000
      60.000000000      36.000000000      90.000000000     113.860330715  -32767.968212304       0.000000000
      60.000000000      36.000000000     180.000000000     156.000000000  -32767.954603917       0.000000000
      60.000000000      37.000000000       0.000000000      83.000000000  -32767.968712114       0.000000000
      60.000000000      37.000000000      90.000000000     113.535534978  -32767.967866057       0.000000000
      60.000000000      37.000000000     180.000000000     157.000000000  -32767.953767370       0.000000000
      60.000000000      38.000000000       0.000000000      82.000000000  -32767.968028007       0.000000000
      60.000000000      38.000000000      90.000000000     113.203956389  -32767.967504848       0.000000000
      60.000000000      38.000000000     180.000000000     158.000000000  -32767.952924076       0.000000000
      60.000000000      39.000000000       0.000000000      81.000000000  -32767.967291077       0.000000000
      60.000000000      39.000000000      90.000000000     112.865735196  -32767.967128114       0.000000000
      60.000000000      39.000000000     180.000000000     159.000000000  -32767.952073565       0.000000000
      60.000000000      40.000000000       0.000000000      80.000000000  -32767.966500575       0.000000000
      60.000000000      40.000000000      90.000000000     112.521012118  -32767.966735266       0.000000000
      60.000000000      40.000000000     180.000000000     160.000000000  -32767.951215102       0.000000000
      60.000000000      41.000000000       0.000000000      79.000000000  -32767.965655964       0.000000000
      60.000000000      41.000000000      90.000000000     112.169928217  -32767.966325685       0.000000000
      60.000000000      41.000000000     180.000000000     161.000000000  -32767.950347684       0.000000000
      60.000000000      42.000000000       0.000000000      78.000000000  -32767.964756908       0.000000000
      60.000000000      42.000000000      90.000000000     111.812624777  -32767.965898719       0.000000000
      60.000000000      42.000000000     180.000000000     162.000000000  -32767.949470039       0.000000000
      60.000000000      43.000000000       0.000000000      77.000000000  -32767.963803252       0.000000000
      60.000000000      43.000000000      90.000000000     111.449243191  -32767.965453689       0.000000000
      60.000000000      43.000000000     180.000000000     163.000000000  -32767.948580635       0.000000000
      60.000000000      44.000000000       0.000000000      76.000000000  -32767.962794990       0.000000000
      60.000000000      44.000000000      90.000000000     111.079924852  -32767.964989879       0.000000000
      60.000000000      44.000000000     180.000000000     164.000000000  -32767.947677681       0.000000000
      60.000000000      45.000000000       0.000000000      75.000000000  -32767.961732230       0.000000000
      60.000000000      45.000000000      90.000000000     110.704811055  -32767.964506540       0.000000000
      60.000000000      45.000000000     180.000000000     165.000000000  -32767.946759139       0.000000000
      60.000000000      46.000000000       0.000000000      74.000000000  -32767.960615153       0.000000000
      60.000000000      46.000000000      90.000000000     110.324042898  -32767.964002891       0.000000000
      60.000000000      46.000000000     180.000000000     166.000000000  -32767.945822739       0.000000000
      60.000000000      47.000000000       0.000000000      73.000000000  -32767.959443959       0.000000000
      60.000000000      47.000000000      90.000000000     109.937761204  -32767.963478111       0.000000000
      60.000000000      47.000000000     180.000000000     167.000000000  -32767.944865992       0.000000000
      60.000000000      48.000000000       0.000000000      72.000000000  -32767.958218813       0.000000000
      60.000000000      48.000000000      90.000000000     109.546106430  -32767.962931342       0.000000000
      60.000000000      48.000000000     180.000000000     168.000000000  -32767.943886211       0.000000000
      60.000000000      49.000000000       0.000000000      71.000000000  -32767.956939775       0.000000000
      60.000000000      49.000000000      90.000000000     109.149218605  -32767.962361688       0.000000000
      60.000000000      49.000000000     180.000000000     169.000000000  -32767.942880531       0.000000000
