1.6734760;-0.0009818;1.0885630;-0.0000020;-0.0184371;-0.0007755;
1.8416244;-0.0021688;1.0402560;0.0000004;-0.0146163;-0.0005716;
1.8921054;-0.0025622;1.0248524;0.0000012;-0.0134567;-0.0005060;
1.8996202;-0.0025394;1.0249829;0.0000011;-0.0134837;-0.0005116;
1.9555307;-0.0032090;1.0026393;0.0000029;-0.0114515;-0.0003912;
1.9830788;-0.0035744;0.9894709;0.0000039;-0.0102090;-0.0003195;
1.9978578;-0.0038146;0.9789161;0.0000045;-0.0092393;-0.0002653;
1.9993097;-0.0039048;0.9737241;0.0000048;-0.0087115;-0.0002380;
2.0035216;-0.0043735;0.9547186;0.0000064;-0.0066388;-0.0001172;
1.9814911;-0.0044047;0.9491591;0.0000068;-0.0055747;-0.0000646;
1.9376305;-0.0042265;0.9486555;0.0000068;-0.0047026;-0.0000303;
1.9016015;-0.0040932;0.9469515;0.0000069;-0.0037901;0.0000067;
1.8590476;-0.0036450;0.9643704;0.0000057;-0.0053061;-0.0000797;
1.9033965;-0.0041597;0.9415899;0.0000071;-0.0030161;0.0000420;
1.8896253;-0.0041428;0.9380660;0.0000073;-0.0022186;0.0000765;
1.8853713;-0.0040473;0.9409975;0.0000070;-0.0025654;0.0000572;
1.8634636;-0.0039304;0.9391136;0.0000070;-0.0018474;0.0000834;
1.7648877;-0.0033658;0.9442055;0.0000064;-0.0005144;0.0001206;
1.6888416;-0.0025600;0.9650142;0.0000045;-0.0016401;0.0000306;
1.6654811;-0.0024235;0.9645477;0.0000044;-0.0010646;0.0000494;
1.6115039;-0.0021192;0.9658789;0.0000041;-0.0000391;0.0000810;
1.5609941;-0.0017554;0.9720638;0.0000035;0.0001789;0.0000746;
1.4916504;-0.0012432;0.9826158;0.0000026;0.0002397;0.0000561;
1.4294849;-0.0007311;0.9965877;0.0000016;-0.0003854;0.0000077;
1.4027806;-0.0005057;1.0033558;0.0000012;-0.0007726;-0.0000182;
1.3619719;-0.0001530;1.0147440;0.0000004;-0.0015220;-0.0000648;
1.3449120;-0.0000037;1.0197976;0.0000001;-0.0018798;-0.0000862;
1.3301078;0.0001284;1.0243980;-0.0000002;-0.0022203;-0.0001062;
1.2998880;0.0003957;1.0340723;-0.0000008;-0.0029719;-0.0001490;
1.2864401;0.0005168;1.0387826;-0.0000010;-0.0033649;-0.0001706;
1.2620715;0.0007379;1.0478216;-0.0000016;-0.0041579;-0.0002134;
1.2357996;0.0009671;1.0573563;-0.0000021;-0.0050079;-0.0002586;
1.2056204;0.0012257;1.0681983;-0.0000027;-0.0059756;-0.0003100;
1.1719645;0.0015060;1.0801099;-0.0000033;-0.0070453;-0.0003665;
1.1285931;0.0018326;1.0934199;-0.0000040;-0.0081679;-0.0004261;
1.0226621;0.0026802;1.1281545;-0.0000059;-0.0111147;-0.0005844;
0.9453863;0.0033157;1.1569983;-0.0000074;-0.0138208;-0.0007240;
1.0310226;0.0026990;1.1443353;-0.0000065;-0.0139468;-0.0007040;
1.3349424;0.0004920;1.0853202;-0.0000025;-0.0117836;-0.0005276;
1.4670244;-0.0004861;1.0576396;-0.0000007;-0.0105206;-0.0004372;
1.6517210;-0.0019170;1.0145925;0.0000020;-0.0081967;-0.0002821;
1.7383217;-0.0026629;0.9882492;0.0000036;-0.0062826;-0.0001688;
1.8212005;-0.0033832;0.9565992;0.0000053;-0.0033831;-0.0000183;
1.8339589;-0.0034643;0.9529461;0.0000055;-0.0030744;-0.0000033;
1.8074316;-0.0033490;0.9460779;0.0000055;-0.0015368;0.0000579;
1.7977355;-0.0033388;0.9412310;0.0000057;-0.0006498;0.0000957;
1.7948199;-0.0033597;0.9381636;0.0000058;-0.0001683;0.0001178;
1.7864914;-0.0034103;0.9316898;0.0000062;0.0009133;0.0001678;
1.7692589;-0.0033427;0.9293531;0.0000062;0.0016110;0.0001954;
1.7190968;-0.0030184;0.9329787;0.0000058;0.0022130;0.0002073;
1.6757852;-0.0027785;0.9351858;0.0000056;0.0028533;0.0002259;
1.6488733;-0.0025899;0.9381641;0.0000053;0.0030084;0.0002246;
1.6108803;-0.0023021;0.9438263;0.0000047;0.0029962;0.0002119;
1.5861770;-0.0021335;0.9464278;0.0000045;0.0031600;0.0002117;
1.5761659;-0.0020611;0.9479293;0.0000044;0.0031585;0.0002086;
1.5653889;-0.0019873;0.9493474;0.0000042;0.0031882;0.0002068;
1.5544290;-0.0019042;0.9515912;0.0000041;0.0030985;0.0001996;
1.5469808;-0.0018397;0.9544209;0.0000039;0.0028316;0.0001856;
1.6428897;-0.0025426;0.9370236;0.0000052;0.0032929;0.0002326;
1.6814717;-0.0028172;0.9295754;0.0000056;0.0035618;0.0002541;
1.7648685;-0.0032863;0.9198976;0.0000062;0.0032823;0.0002564;
1.8076871;-0.0033174;0.9223998;0.0000057;0.0022974;0.0002069;
1.8079297;-0.0032112;0.9261790;0.0000053;0.0018503;0.0001793;
1.7895414;-0.0029646;0.9319072;0.0000046;0.0015320;0.0001500;
1.7353236;-0.0021771;0.9583760;0.0000025;-0.0007143;0.0000113;
1.6892131;-0.0022333;0.9480608;0.0000034;0.0013992;0.0001142;
1.5985149;-0.0016568;0.9606523;0.0000025;0.0014962;0.0000961;
1.6588369;-0.0019943;0.9536989;0.0000030;0.0013777;0.0001020;
1.7059685;-0.0022772;0.9438058;0.0000034;0.0017483;0.0001271;
1.7568306;-0.0023683;0.9457121;0.0000031;0.0007354;0.0000802;
1.7706859;-0.0023441;0.9449397;0.0000029;0.0006568;0.0000753;
1.7638006;-0.0024019;0.9443327;0.0000032;0.0007739;0.0000856;
1.7150076;-0.0023218;0.9484245;0.0000034;0.0009966;0.0000987;
1.5579835;-0.0013295;0.9740336;0.0000019;0.0006513;0.0000465;
1.4223905;-0.0004885;0.9890863;0.0000009;0.0012732;0.0000461;
1.3991214;-0.0001784;1.0046566;0.0000000;-0.0003238;-0.0000354;
1.3945325;-0.0002326;1.0010187;0.0000004;0.0001604;-0.0000050;
1.4006627;-0.0002476;1.0036726;0.0000004;-0.0003063;-0.0000209;
1.4039895;-0.0001966;1.0073768;0.0000002;-0.0008058;-0.0000448;
1.4115629;-0.0001110;1.0140650;-0.0000001;-0.0016355;-0.0000876;
1.4125817;-0.0001603;1.0113760;0.0000001;-0.0013587;-0.0000686;
1.4186490;-0.0001247;1.0139095;0.0000000;-0.0016752;-0.0000827;
1.4295642;-0.0001085;1.0175909;-0.0000001;-0.0022221;-0.0001065;
1.4432349;-0.0000638;1.0270345;-0.0000005;-0.0036585;-0.0001728;
1.4313522;-0.0000878;1.0243326;-0.0000003;-0.0032341;-0.0001490;
1.4178320;-0.0000017;1.0277362;-0.0000005;-0.0035717;-0.0001660;
1.4216802;-0.0000605;1.0296463;-0.0000004;-0.0040335;-0.0001833;
1.4071665;-0.0000792;1.0461827;-0.0000008;-0.0068860;-0.0003018;
1.4152198;-0.0001367;1.0600060;-0.0000011;-0.0094019;-0.0004071;
1.4570784;-0.0004481;1.0549217;-0.0000007;-0.0096977;-0.0004096;
1.5714573;-0.0011694;1.0340321;0.0000004;-0.0088665;-0.0003538;
1.8159390;-0.0026713;0.9588936;0.0000031;-0.0027598;-0.0000481;
1.6429630;-0.0002499;1.0024241;-0.0000015;-0.0025177;-0.0001510;
1.6469293;-0.0003114;0.9922275;-0.0000010;-0.0008145;-0.0000715;
1.6373471;-0.0001792;0.9971329;-0.0000009;-0.0007705;-0.0000694;
1.6290022;-0.0001027;1.0000062;-0.0000005;-0.0003338;-0.0000436;
1.6307523;-0.0000795;1.0049364;-0.0000012;-0.0016892;-0.0001128;
1.6830224;-0.0007744;0.9960065;-0.0000009;-0.0032417;-0.0001661;
1.6913335;-0.0008690;0.9960964;-0.0000008;-0.0035914;-0.0001794;
1.6530586;-0.0003524;1.0039535;-0.0000013;-0.0029137;-0.0001640;
1.6195491;0.0000162;1.0068944;-0.0000008;-0.0009013;-0.0000732;
1.6210904;-0.0000044;1.0041689;-0.0000009;-0.0007332;-0.0000696;
1.6297775;-0.0001221;0.9984626;-0.0000012;-0.0008392;-0.0000813;
1.6217041;-0.0000628;0.9945839;-0.0000009;0.0003135;-0.0000295;
1.6197433;-0.0000691;0.9971468;0.0000001;0.0011919;0.0000274;
1.6218438;-0.0000767;0.9980152;0.0000001;0.0009863;0.0000189;
1.6308862;-0.0001731;0.9970861;0.0000004;0.0010026;0.0000272;
1.6346488;-0.0001913;0.9989675;0.0000004;0.0005885;0.0000117;
1.6394585;-0.0002266;1.0010396;0.0000005;0.0001630;-0.0000020;
1.6394585;-0.0002266;1.0010396;0.0000005;0.0001630;-0.0000020;
1.6358005;-0.0001914;1.0016552;0.0000004;0.0001606;-0.0000041;
1.6361767;-0.0001973;1.0015480;0.0000004;0.0001696;-0.0000035;
1.6361277;-0.0001895;1.0020007;0.0000003;0.0000949;-0.0000073;
1.5343256;0.0009690;1.0219324;-0.0000030;-0.0013068;-0.0001376;
1.6354806;-0.0001837;1.0018758;0.0000004;0.0001417;-0.0000054;
1.6375713;-0.0002090;1.0013409;0.0000004;0.0001697;-0.0000028;
1.6389123;-0.0002210;1.0010469;0.0000004;0.0001832;-0.0000016;
1.6364622;-0.0002039;1.0010624;0.0000004;0.0002361;-0.0000006;
