# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.132259903E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      12.000000000       0.000000000     108.000000000       0.020734948      -0.014346108      -0.000013688       0.000400846       0.000268043       0.000106581      69.188089740
      60.000000000      12.000000000      90.000000000     119.279723324       0.023236677       0.011695970      -0.003064090       0.000427918       0.000241034       0.000133816      52.032709104
      60.000000000      12.000000000     180.000000000     132.000000000       0.026775503      -0.008305553      -0.000033636       0.000481681       0.000221770       0.000147112      31.019477300
      60.000000000      13.000000000       0.000000000     107.000000000       0.020644076      -0.014553391      -0.000012822       0.000400691       0.000270019       0.000105761      70.496721800
      60.000000000      13.000000000      90.000000000     119.155729238       0.023301935       0.011723037      -0.003328253       0.000429099       0.000241301       0.000135854      52.297541404
      60.000000000      13.000000000     180.000000000     133.000000000       0.027176059      -0.008021408      -0.000034472       0.000488195       0.000220725       0.000149449      29.516724341
      60.000000000      14.000000000       0.000000000     106.000000000       0.020567627      -0.014756261      -0.000011949       0.000400809       0.000271952       0.000105038      71.745108043
      60.000000000      14.000000000      90.000000000     119.022160452       0.023372922       0.011752550      -0.003594100       0.000430404       0.000241629       0.000138051      52.581497604
      60.000000000      14.000000000     180.000000000     134.000000000       0.027588163      -0.007735725      -0.000035312       0.000494963       0.000219837       0.000151831      28.040305736
      60.000000000      15.000000000       0.000000000     105.000000000       0.020505856      -0.014954629      -0.000011070       0.000401203       0.000273840       0.000104418      72.928596372
      60.000000000      15.000000000      90.000000000     118.879094017       0.023449745       0.011784561      -0.003861774       0.000431837       0.000242020       0.000140405      52.884058903
      60.000000000      15.000000000     180.000000000     135.000000000       0.028011848      -0.007448637      -0.000036156       0.000501987       0.000219115       0.000154257      26.591335607
      60.000000000      16.000000000       0.000000000     104.000000000       0.020459032      -0.015148406      -0.000010184       0.000401875       0.000275680       0.000103904      74.042649076
      60.000000000      16.000000000      90.000000000     118.726611796       0.023532518       0.011819126      -0.004131427       0.000433398       0.000242474       0.000142913      53.204680718
      60.000000000      16.000000000     180.000000000     136.000000000       0.028447157      -0.007160281      -0.000037004       0.000509268       0.000218572       0.000156727      25.170798463
      60.000000000      17.000000000       0.000000000     103.000000000       0.020427440      -0.015337508      -0.000009290       0.000402830       0.000277470       0.000103501      75.082880154
      60.000000000      17.000000000      90.000000000     118.564800285       0.023621366       0.011856306      -0.004403211       0.000435092       0.000242994       0.000145574      53.542795004
      60.000000000      17.000000000     180.000000000     137.000000000       0.028894151      -0.006870797      -0.000037857       0.000516807       0.000218218       0.000159243      23.779557331
      60.000000000      18.000000000       0.000000000     102.000000000       0.020411377      -0.015521849      -0.000008388       0.000404072       0.000279206       0.000103213      76.045093052
      60.000000000      18.000000000      90.000000000     118.393750435       0.023716426       0.011896166      -0.004677285       0.000436919       0.000243580       0.000148384      53.897812551
      60.000000000      18.000000000     180.000000000     138.000000000       0.029352900      -0.006580326      -0.000038716       0.000524607       0.000218063       0.000161804      22.418361801
      60.000000000      19.000000000       0.000000000     101.000000000       0.020411158      -0.015701346      -0.000007478       0.000405606       0.000280889       0.000103046      76.925318287
      60.000000000      19.000000000      90.000000000     118.213557466       0.023817842       0.011938776      -0.004953811       0.000438885       0.000244235       0.000151342      54.269125231
      60.000000000      19.000000000     180.000000000     139.000000000       0.029823493      -0.006289011      -0.000039580       0.000532670       0.000218117       0.000164411      21.087855943
      60.000000000      20.000000000       0.000000000     100.000000000       0.020427111      -0.015875919      -0.000006558       0.000407436       0.000282515       0.000103002      77.719850350
      60.000000000      20.000000000      90.000000000     118.024320674       0.023925772       0.011984212      -0.005232959       0.000440992       0.000244962       0.000154447      54.656108187
      60.000000000      20.000000000     180.000000000     140.000000000       0.030306031      -0.005996999      -0.000040450       0.000540998       0.000218389       0.000167065      19.788586037
      60.000000000      21.000000000       0.000000000      99.000000000       0.020459584      -0.016045486      -0.000005629       0.000409569       0.000284084       0.000103087      78.425283322
      60.000000000      21.000000000      90.000000000     117.826143233       0.024040384       0.012032556      -0.005514903       0.000443245       0.000245764       0.000157696      55.058121940
      60.000000000      21.000000000     180.000000000     141.000000000       0.030800632      -0.005704438      -0.000041327       0.000549593       0.000218890       0.000169767      18.521008081
      60.000000000      22.000000000       0.000000000      98.000000000       0.020508942      -0.016209969      -0.000004690       0.000412009       0.000285595       0.000103305      79.038544560
      60.000000000      22.000000000      90.000000000     117.619132006       0.024161859       0.012083896      -0.005799822       0.000445647       0.000246643       0.000161089      55.474514402
      60.000000000      22.000000000     180.000000000     142.000000000       0.031307431      -0.005411480      -0.000042211       0.000558459       0.000219626       0.000172518      17.285495049
      60.000000000      23.000000000       0.000000000      97.000000000       0.020575569      -0.016369290      -0.000003740       0.000414765       0.000287047       0.000103659      79.556925879
      60.000000000      23.000000000      90.000000000     117.403397336       0.024290390       0.012138323      -0.006087905       0.000448203       0.000247602       0.000164624      55.904622796
      60.000000000      23.000000000     180.000000000     143.000000000       0.031826580      -0.005118279      -0.000043102       0.000567599       0.000220606       0.000175318      16.082343870
      60.000000000      24.000000000       0.000000000      96.000000000       0.020659869      -0.016523373      -0.000002778       0.000417841       0.000288441       0.000104154      79.978111645
      60.000000000      24.000000000      90.000000000     117.179052852       0.024426185       0.012195940      -0.006379347       0.000450919       0.000248647       0.000168302      56.347775452
      60.000000000      24.000000000     180.000000000     144.000000000       0.032358251      -0.004824991      -0.000044002       0.000577016       0.000221835       0.000178170      14.911782124
      60.000000000      25.000000000       0.000000000      95.000000000       0.020762269      -0.016672144      -0.000001805       0.000421247       0.000289776       0.000104794      80.300203241
      60.000000000      25.000000000      90.000000000     116.946215263       0.024569464       0.012256851      -0.006674349       0.000453799       0.000249780       0.000172122      56.803293509
      60.000000000      25.000000000     180.000000000     145.000000000       0.032902635      -0.004531778      -0.000044910       0.000586714       0.000223321       0.000181074      13.773974428
      60.000000000      26.000000000       0.000000000      94.000000000       0.020883215      -0.016815528      -0.000000819       0.000424989       0.000291052       0.000105582      80.521739444
      60.000000000      26.000000000      90.000000000     116.705004161       0.024720463       0.012321171      -0.006973122       0.000456849       0.000251008       0.000176084      57.270492483
      60.000000000      26.000000000     180.000000000     146.000000000       0.033459941      -0.004238802      -0.000045827       0.000596697       0.000225069       0.000184032      12.669028538
      60.000000000      27.000000000       0.000000000      93.000000000       0.021023181      -0.016953454       0.000000180       0.000429076       0.000292272       0.000106521      80.641712291
      60.000000000      27.000000000      90.000000000     116.455541824       0.024879435       0.012389021      -0.007275888       0.000460076       0.000252334       0.000180188      57.748683726
      60.000000000      27.000000000     180.000000000     147.000000000       0.034030405      -0.003946230      -0.000046754       0.000606971       0.000227082       0.000187046      11.597001144
      60.000000000      28.000000000       0.000000000      92.000000000       0.021182666      -0.017085849       0.000001193       0.000433517       0.000293436       0.000107614      80.659578123
      60.000000000      28.000000000      90.000000000     116.197953011       0.025046648       0.012460531      -0.007582875       0.000463487       0.000253764       0.000184436      58.237175770
      60.000000000      28.000000000     180.000000000     148.000000000       0.034614284      -0.003654231      -0.000047691       0.000617539       0.000229365       0.000190117      10.557903399
      60.000000000      29.000000000       0.000000000      91.000000000       0.021362195      -0.017212645       0.000002221       0.000438323       0.000294545       0.000108866      80.575263592
      60.000000000      29.000000000      90.000000000     115.932364776       0.025222388       0.012535838      -0.007894326       0.000467088       0.000255304       0.000188829      58.735275555
      60.000000000      29.000000000     180.000000000     149.000000000       0.035211858      -0.003362982      -0.000048638       0.000628408       0.000231919       0.000193247       9.551706198
      60.000000000      30.000000000       0.000000000      90.000000000       0.021562323      -0.017333771       0.000003265       0.000443503       0.000295603       0.000110277      80.389166480
      60.000000000      30.000000000      90.000000000     115.658906273       0.025406962       0.012615089      -0.008210491       0.000470888       0.000256960       0.000193369      59.242289547
      60.000000000      30.000000000     180.000000000     150.000000000       0.035823436      -0.003072658      -0.000049598       0.000639584       0.000234748       0.000196439       8.578345263
      60.000000000      31.000000000       0.000000000      89.000000000       0.021783637      -0.017449161       0.000004324       0.000449069       0.000296612       0.000111851      80.102151344
      60.000000000      31.000000000      90.000000000     115.377708569       0.025600694       0.012698442      -0.008531636       0.000474895       0.000258739       0.000198058      59.757524758
      60.000000000      31.000000000     180.000000000     151.000000000       0.036449355      -0.002783443      -0.000050569       0.000651074       0.000237851       0.000199694       7.637726134
      60.000000000      32.000000000       0.000000000      88.000000000       0.022026756      -0.017558747       0.000005401       0.000455033       0.000297574       0.000113591      79.715540059
      60.000000000      32.000000000      90.000000000     115.088904462       0.025803931       0.012786062      -0.008858038       0.000479117       0.000260649       0.000202898      60.280289659
      60.000000000      32.000000000     180.000000000     152.000000000       0.037089981      -0.002495523      -0.000051553       0.000662883       0.000241230       0.000203015       6.729729215
      60.000000000      33.000000000       0.000000000      87.000000000       0.022292338      -0.017662463       0.000006495       0.000461407       0.000298495       0.000115498      79.231097458
      60.000000000      33.000000000      90.000000000     114.792628303       0.026017045       0.012878127      -0.009189990       0.000483564       0.000262697       0.000207892      60.809895009
      60.000000000      33.000000000     180.000000000     153.000000000       0.037745711      -0.002209090      -0.000052550       0.000675021       0.000244885       0.000206405       5.854215221
      60.000000000      34.000000000       0.000000000      86.000000000       0.022581077      -0.017760244       0.000007608       0.000468205       0.000299377       0.000117576      78.651012360
      60.000000000      34.000000000      90.000000000     114.489015821       0.026240428       0.012974827      -0.009527798       0.000488246       0.000264892       0.000213045      61.345654596
      60.000000000      34.000000000     180.000000000     154.000000000       0.038416980      -0.001924342      -0.000053562       0.000687495       0.000248815       0.000209867       5.011031703
      60.000000000      35.000000000       0.000000000      85.000000000       0.022893709      -0.017852026       0.000008741       0.000475441       0.000300227       0.000119826      77.977874366
      60.000000000      35.000000000      90.000000000     114.178203960       0.026474502       0.013076364      -0.009871788       0.000493174       0.000267242       0.000218359      61.886885905
      60.000000000      35.000000000     180.000000000     155.000000000       0.039104255      -0.001641480      -0.000054588       0.000700315       0.000253019       0.000213403       4.200022252
      60.000000000      36.000000000       0.000000000      84.000000000       0.023231016      -0.017937744       0.000009895       0.000483131       0.000301049       0.000122252      77.214646878
      60.000000000      36.000000000      90.000000000     113.860330715       0.026719716       0.013182952      -0.010222301       0.000498359       0.000269756       0.000223839      62.432910713
      60.000000000      36.000000000     180.000000000     156.000000000       0.039808046      -0.001360713      -0.000055630       0.000713491       0.000257496       0.000217016       3.421042492
      60.000000000      37.000000000       0.000000000      83.000000000       0.023593826      -0.018017336       0.000011071       0.000491291       0.000301851       0.000124855      76.364636863
      60.000000000      37.000000000      90.000000000     113.535534978       0.026976547       0.013294822      -0.010579699       0.000503814       0.000272445       0.000229490      62.983055624
      60.000000000      37.000000000     180.000000000     157.000000000       0.040528904      -0.001082257      -0.000056689       0.000727033       0.000262244       0.000220710       2.673995216
      60.000000000      38.000000000       0.000000000      82.000000000       0.023983019      -0.018090738       0.000012270       0.000499938       0.000302640       0.000127637      75.431461913
      60.000000000      38.000000000      90.000000000     113.203956389       0.027245508       0.013412217      -0.010944365       0.000509551       0.000275320       0.000235318      63.536652552
      60.000000000      38.000000000     180.000000000     158.000000000       0.041267424      -0.000806333      -0.000057765       0.000740953       0.000267263       0.000224489       1.958929806
      60.000000000      39.000000000       0.000000000      81.000000000       0.024399535      -0.018157888       0.000013493       0.000509090       0.000303423       0.000130603      74.419015213
      60.000000000      39.000000000      90.000000000     112.865735196       0.027527144       0.013535401      -0.011316703       0.000515585       0.000278390       0.000241329      64.093039159
      60.000000000      39.000000000     180.000000000     159.000000000       0.042024251      -0.000533171      -0.000058859       0.000755263       0.000272551       0.000228356       1.276430770
      60.000000000      40.000000000       0.000000000      80.000000000       0.024844368      -0.018218724       0.000014741       0.000518769       0.000304210       0.000133755      73.331429012
      60.000000000      40.000000000      90.000000000     112.521012118       0.027822038       0.013664651      -0.011697145       0.000521930       0.000281669       0.000247529      64.651559248
      60.000000000      40.000000000     180.000000000     160.000000000       0.042800083      -0.000263009      -0.000059972       0.000769978       0.000278106       0.000232316       0.630279507
      60.000000000      41.000000000       0.000000000      79.000000000       0.025318583      -0.018273183       0.000016015       0.000528993       0.000305011       0.000137096      72.173037202
      60.000000000      41.000000000      90.000000000     112.169928217       0.028130814       0.013800267      -0.012086145       0.000528602       0.000285169       0.000253926      65.211563132
      60.000000000      41.000000000     180.000000000     161.000000000       0.043595673       0.000003907      -0.000061106       0.000785111       0.000283927       0.000236373       0.140451727
      60.000000000      42.000000000       0.000000000      78.000000000       0.025823312      -0.018321203       0.000017318       0.000539787       0.000305837       0.000140630      70.948337603
      60.000000000      42.000000000      90.000000000     111.812624777       0.028454140       0.013942568      -0.012484191       0.000535617       0.000288902       0.000260527      65.772407978
      60.000000000      42.000000000     180.000000000     162.000000000       0.044411835       0.000267320      -0.000062261       0.000800680       0.000290013       0.000240531       0.618021666
      60.000000000      43.000000000       0.000000000      77.000000000       0.026359767      -0.018362720       0.000018651       0.000551173       0.000306701       0.000144361      69.661954503
      60.000000000      43.000000000      90.000000000     111.449243191       0.028792729       0.014091894      -0.012891798       0.000542995       0.000292884       0.000267343      66.333458128
      60.000000000      43.000000000     180.000000000     163.000000000       0.045249450       0.000526964      -0.000063438       0.000816700       0.000296364       0.000244796       1.172983204
      60.000000000      44.000000000       0.000000000      76.000000000       0.026929241      -0.018397670       0.000020014       0.000563177       0.000307616       0.000148293      68.318601965
      60.000000000      44.000000000      90.000000000     111.079924852       0.029147347       0.014248613      -0.013309516       0.000550754       0.000297128       0.000274381      66.894085413
      60.000000000      44.000000000     180.000000000     164.000000000       0.046109471       0.000782560      -0.000064639       0.000833192       0.000302980       0.000249174       1.702957332
      60.000000000      45.000000000       0.000000000      75.000000000       0.027533119      -0.018425990       0.000021410       0.000575827       0.000308598       0.000152432      66.923048384
      60.000000000      45.000000000      90.000000000     110.704811055       0.029518813       0.014413116      -0.013737934       0.000558915       0.000301650       0.000281652      67.453669459
      60.000000000      45.000000000     180.000000000     165.000000000       0.046992926       0.001033817      -0.000065864       0.000850175       0.000309861       0.000253670       2.204401351
      60.000000000      46.000000000       0.000000000      74.000000000       0.028172883      -0.018447613       0.000022840       0.000589152       0.000309664       0.000156784      65.480082680
      60.000000000      46.000000000      90.000000000     110.324042898       0.029908010       0.014585823      -0.014177679       0.000567499       0.000306467       0.000289169      68.011598002
      60.000000000      46.000000000     180.000000000     166.000000000       0.047900927       0.001280430      -0.000067116       0.000867671       0.000317009       0.000258290       2.676750193
      60.000000000      47.000000000       0.000000000      73.000000000       0.028850125      -0.018462472       0.000024307       0.000603182       0.000310831       0.000161353      63.994482487
      60.000000000      47.000000000      90.000000000     109.937761204       0.030315880       0.014767187      -0.014629423       0.000576531       0.000311597       0.000296942      68.567267198
      60.000000000      47.000000000     180.000000000     167.000000000       0.048834679       0.001522081      -0.000068394       0.000885704       0.000324425       0.000263041       3.119948157
      60.000000000      48.000000000       0.000000000      72.000000000       0.029566552      -0.018470498       0.000025811       0.000617951       0.000312120       0.000166149      62.470984616
      60.000000000      48.000000000      90.000000000     109.546106430       0.030743442       0.014957692      -0.015093885       0.000586036       0.000317057       0.000304986      69.120081952
      60.000000000      48.000000000     180.000000000     168.000000000       0.049795482       0.001758431      -0.000069701       0.000904300       0.000332112       0.000267931       3.534080402
      60.000000000      49.000000000       0.000000000      71.000000000       0.030324000      -0.018471619       0.000027356       0.000633496       0.000313554       0.000171177      60.914258003
      60.000000000      49.000000000      90.000000000     109.149218605       0.031191787       0.015157860      -0.015571837       0.000596041       0.000322867       0.000313315      69.669456269
      60.000000000      49.000000000     180.000000000     169.000000000       0.050784747       0.001989128      -0.000071039       0.000923488       0.000340074       0.000272967       3.919278761
      60.000000000      50.000000000       0.000000000      70.000000000       0.031124444      -0.018465761       0.000028943       0.000649854       0.000315156       0.000176448      59.328879308
      60.000000000      50.000000000      90.000000000     108.747237251       0.031662093       0.015368253      -0.016064106       0.000606575       0.000329048       0.000321946      70.214813622
      60.000000000      50.000000000     180.000000000     170.000000000       0.051803999       0.002213794      -0.000072408       0.000943298       0.000348316       0.000278157       4.275689504
      60.000000000      51.000000000       0.000000000      69.000000000       0.031970012      -0.018452846       0.000030575       0.000667068       0.000316954       0.000181969      57.719311246
      60.000000000      51.000000000      90.000000000     108.340301333       0.032155629       0.015589476      -0.016571583       0.000617671       0.000335623       0.000330894      70.755587354
      60.000000000      51.000000000     180.000000000     171.000000000       0.052854892       0.002432034      -0.000073810       0.000963762       0.000356843       0.000283510       4.603459894
      60.000000000      52.000000000       0.000000000      68.000000000       0.032863002      -0.018432791       0.000032254       0.000685182       0.000318975       0.000187752      56.089883701
      60.000000000      52.000000000      90.000000000     107.928549195       0.032673762       0.015822182      -0.017095227       0.000629361       0.000342615       0.000340180      71.291221119
      60.000000000      52.000000000     180.000000000     172.000000000       0.053939217       0.002643424      -0.000075248       0.000984918       0.000365663       0.000289037       4.902731639
      60.000000000      53.000000000       0.000000000      67.000000000       0.033805892      -0.018405511       0.000033982       0.000704245       0.000321252       0.000193808      54.444777608
