# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.115655418E+03
#         sza               vza              vaa              theta              I                 dI
      60.000000000      22.000000000     180.000000000     142.000000000       0.034570089       0.000593129
      60.000000000      23.000000000       0.000000000      97.000000000       0.026218279       0.000459933
      60.000000000      23.000000000      90.000000000     117.403397336       0.028421482       0.000451747
      60.000000000      23.000000000     180.000000000     143.000000000       0.035255247       0.000607720
      60.000000000      24.000000000       0.000000000      96.000000000       0.026345374       0.000466397
      60.000000000      24.000000000      90.000000000     117.179052852       0.028610973       0.000454533
      60.000000000      24.000000000     180.000000000     144.000000000       0.035941076       0.000623829
      60.000000000      25.000000000       0.000000000      95.000000000       0.026500893       0.000473458
      60.000000000      25.000000000      90.000000000     116.946215263       0.028816767       0.000458328
      60.000000000      25.000000000     180.000000000     145.000000000       0.036665245       0.000640013
      60.000000000      26.000000000       0.000000000      94.000000000       0.026678996       0.000481377
      60.000000000      26.000000000      90.000000000     116.705004161       0.029025415       0.000461923
      60.000000000      26.000000000     180.000000000     146.000000000       0.037406910       0.000657626
      60.000000000      27.000000000       0.000000000      93.000000000       0.026889362       0.000490025
      60.000000000      27.000000000      90.000000000     116.455541824       0.029250258       0.000466476
      60.000000000      27.000000000     180.000000000     147.000000000       0.038143546       0.000675739
      60.000000000      28.000000000       0.000000000      92.000000000       0.027129467       0.000499667
      60.000000000      28.000000000      90.000000000     116.197953011       0.029485088       0.000471420
      60.000000000      28.000000000     180.000000000     148.000000000       0.038914717       0.000694737
      60.000000000      29.000000000       0.000000000      91.000000000       0.027405367       0.000509814
      60.000000000      29.000000000      90.000000000     115.932364776       0.029730435       0.000476664
      60.000000000      29.000000000     180.000000000     149.000000000       0.039678566       0.000714908
      60.000000000      30.000000000       0.000000000      90.000000000       0.027717096       0.000521023
      60.000000000      30.000000000      90.000000000     115.658906273       0.029979810       0.000482209
      60.000000000      30.000000000     180.000000000     150.000000000       0.040473390       0.000735530
      60.000000000      31.000000000       0.000000000      89.000000000       0.028070596       0.000533468
      60.000000000      31.000000000      90.000000000     115.377708569       0.030247276       0.000488636
      60.000000000      31.000000000     180.000000000     151.000000000       0.041259441       0.000756643
      60.000000000      32.000000000       0.000000000      88.000000000       0.028461754       0.000546184
      60.000000000      32.000000000      90.000000000     115.088904462       0.030525452       0.000495639
      60.000000000      32.000000000     180.000000000     152.000000000       0.042072450       0.000778711
      60.000000000      33.000000000       0.000000000      87.000000000       0.028902415       0.000560375
      60.000000000      33.000000000      90.000000000     114.792628303       0.030822898       0.000503171
      60.000000000      33.000000000     180.000000000     153.000000000       0.042877258       0.000801127
      60.000000000      34.000000000       0.000000000      86.000000000       0.029381000       0.000575577
      60.000000000      34.000000000      90.000000000     114.489015821       0.031125887       0.000511294
      60.000000000      34.000000000     180.000000000     154.000000000       0.043704748       0.000824590
      60.000000000      35.000000000       0.000000000      85.000000000       0.029917111       0.000591771
      60.000000000      35.000000000      90.000000000     114.178203960       0.031442051       0.000520076
      60.000000000      35.000000000     180.000000000     155.000000000       0.044538211       0.000848251
      60.000000000      36.000000000       0.000000000      84.000000000       0.030490697       0.000608910
      60.000000000      36.000000000      90.000000000     113.860330715       0.031771363       0.000529103
      60.000000000      36.000000000     180.000000000     156.000000000       0.045365097       0.000872545
      60.000000000      37.000000000       0.000000000      83.000000000       0.031128371       0.000627203
      60.000000000      37.000000000      90.000000000     113.535534978       0.032121233       0.000538735
      60.000000000      37.000000000     180.000000000     157.000000000       0.046210458       0.000897314
      60.000000000      38.000000000       0.000000000      82.000000000       0.031802053       0.000646819
      60.000000000      38.000000000      90.000000000     113.203956389       0.032479323       0.000549586
      60.000000000      38.000000000     180.000000000     158.000000000       0.047052289       0.000921980
      60.000000000      39.000000000       0.000000000      81.000000000       0.032546462       0.000667580
      60.000000000      39.000000000      90.000000000     112.865735196       0.032858216       0.000560537
      60.000000000      39.000000000     180.000000000     159.000000000       0.047909827       0.000947630
      60.000000000      40.000000000       0.000000000      80.000000000       0.033346335       0.000689427
      60.000000000      40.000000000      90.000000000     112.521012118       0.033252495       0.000571940
      60.000000000      40.000000000     180.000000000     160.000000000       0.048768865       0.000973823
      60.000000000      41.000000000       0.000000000      79.000000000       0.034178448       0.000712920
      60.000000000      41.000000000      90.000000000     112.169928217       0.033658382       0.000584152
      60.000000000      41.000000000     180.000000000     161.000000000       0.049641447       0.000999674
      60.000000000      42.000000000       0.000000000      78.000000000       0.035088215       0.000737700
      60.000000000      42.000000000      90.000000000     111.812624777       0.034086193       0.000597026
      60.000000000      42.000000000     180.000000000     162.000000000       0.050521003       0.001026397
      60.000000000      43.000000000       0.000000000      77.000000000       0.036027456       0.000763893
      60.000000000      43.000000000      90.000000000     111.449243191       0.034531850       0.000610705
      60.000000000      43.000000000     180.000000000     163.000000000       0.051414346       0.001053277
      60.000000000      44.000000000       0.000000000      76.000000000       0.037047353       0.000791270
      60.000000000      44.000000000      90.000000000     111.079924852       0.034995938       0.000624722
      60.000000000      44.000000000     180.000000000     164.000000000       0.052320404       0.001080121
      60.000000000      45.000000000       0.000000000      75.000000000       0.038094236       0.000820174
      60.000000000      45.000000000      90.000000000     110.704811055       0.035479189       0.000639206
      60.000000000      45.000000000     180.000000000     165.000000000       0.053241570       0.001107571
      60.000000000      46.000000000       0.000000000      74.000000000       0.039223702       0.000850908
      60.000000000      46.000000000      90.000000000     110.324042898       0.035982660       0.000654822
      60.000000000      46.000000000     180.000000000     166.000000000       0.054179519       0.001135372
      60.000000000      47.000000000       0.000000000      73.000000000       0.040377456       0.000882808
      60.000000000      47.000000000      90.000000000     109.937761204       0.036507097       0.000670508
      60.000000000      47.000000000     180.000000000     167.000000000       0.055140039       0.001163531
      60.000000000      48.000000000       0.000000000      72.000000000       0.041615055       0.000917197
      60.000000000      48.000000000      90.000000000     109.546106430       0.037053843       0.000687221
      60.000000000      48.000000000     180.000000000     168.000000000       0.056120518       0.001191499
      60.000000000      49.000000000       0.000000000      71.000000000       0.042876403       0.000952421
      60.000000000      49.000000000      90.000000000     109.149218605       0.037623499       0.000704382
      60.000000000      49.000000000     180.000000000     169.000000000       0.057131342       0.001220639
      60.000000000      50.000000000       0.000000000      70.000000000       0.044221562       0.000989744
      60.000000000      50.000000000      90.000000000     108.747237251       0.038217149       0.000722176
      60.000000000      50.000000000     180.000000000     170.000000000       0.058165781       0.001249225
      60.000000000      51.000000000       0.000000000      69.000000000       0.045620870       0.001028723
      60.000000000      51.000000000      90.000000000     108.340301333       0.038836574       0.000740890
      60.000000000      51.000000000     180.000000000     171.000000000       0.059237523       0.001277966
      60.000000000      52.000000000       0.000000000      68.000000000       0.047045446       0.001069388
      60.000000000      52.000000000      90.000000000     107.928549195       0.039481013       0.000760111
      60.000000000      52.000000000     180.000000000     172.000000000       0.060339323       0.001307434
      60.000000000      53.000000000       0.000000000      67.000000000       0.048554712       0.001112112
      60.000000000      53.000000000      90.000000000     107.512118518       0.040152991       0.000780220
      60.000000000      53.000000000     180.000000000     173.000000000       0.061484920       0.001337288
      60.000000000      54.000000000       0.000000000      66.000000000       0.050094531       0.001156788
      60.000000000      54.000000000      90.000000000     107.091146270       0.040852709       0.000800705
      60.000000000      54.000000000     180.000000000     174.000000000       0.062667427       0.001367830
      60.000000000      55.000000000       0.000000000      65.000000000       0.051720578       0.001203008
      60.000000000      55.000000000      90.000000000     106.665768674       0.041582675       0.000822451
      60.000000000      55.000000000     180.000000000     175.000000000       0.063900673       0.001398314
      60.000000000      56.000000000       0.000000000      64.000000000       0.053385079       0.001252067
      60.000000000      56.000000000      90.000000000     106.236121171       0.042341677       0.000844291
      60.000000000      56.000000000     180.000000000     176.000000000       0.065177577       0.001429243
      60.000000000      57.000000000       0.000000000      63.000000000       0.055142013       0.001302549
      60.000000000      57.000000000      90.000000000     105.802338394       0.043134624       0.000867626
      60.000000000      57.000000000     180.000000000     177.000000000       0.066508452       0.001460845
      60.000000000      58.000000000       0.000000000      62.000000000       0.056947138       0.001355868
      60.000000000      58.000000000      90.000000000     105.364554146       0.043958926       0.000891304
      60.000000000      58.000000000     180.000000000     178.000000000       0.067897686       0.001492886
      60.000000000      59.000000000       0.000000000      61.000000000       0.058853543       0.001410805
      60.000000000      59.000000000      90.000000000     104.922901380       0.044816881       0.000916397
      60.000000000      59.000000000     180.000000000     179.000000000       0.069342986       0.001525109
      60.000000000      60.000000000       0.000000000      60.000000000       0.060824077       0.001468810
      60.000000000      60.000000000      90.000000000     104.477512186       0.045715249       0.000942377
      60.000000000      60.000000000     180.000000000     180.000000000       0.070851018       0.001558779
      60.000000000      61.000000000       0.000000000      59.000000000       0.062910944       0.001528625
      60.000000000      61.000000000      90.000000000     104.028517782       0.046646626       0.000969387
      60.000000000      61.000000000     180.000000000     179.000000000       0.072423623       0.001592748
      60.000000000      62.000000000       0.000000000      58.000000000       0.065105646       0.001591301
      60.000000000      62.000000000      90.000000000     103.576048509       0.047616782       0.000997524
      60.000000000      62.000000000     180.000000000     178.000000000       0.074064937       0.001628118
      60.000000000      63.000000000       0.000000000      57.000000000       0.067390326       0.001657575
      60.000000000      63.000000000      90.000000000     103.120233826       0.048626057       0.001027954
      60.000000000      63.000000000     180.000000000     177.000000000       0.075772711       0.001664044
      60.000000000      64.000000000       0.000000000      56.000000000       0.069833479       0.001725999
      60.000000000      64.000000000      90.000000000     102.661202316       0.049678126       0.001059013
      60.000000000      64.000000000     180.000000000     176.000000000       0.077554654       0.001700153
      60.000000000      65.000000000       0.000000000      55.000000000       0.072392486       0.001797954
      60.000000000      65.000000000      90.000000000     102.199081690       0.050779582       0.001092160
      60.000000000      65.000000000     180.000000000     175.000000000       0.079409079       0.001737919
      60.000000000      66.000000000       0.000000000      54.000000000       0.075147900       0.001874037
      60.000000000      66.000000000      90.000000000     101.733998795       0.051918752       0.001126672
      60.000000000      66.000000000     180.000000000     174.000000000       0.081332520       0.001775946
      60.000000000      67.000000000       0.000000000      53.000000000       0.078046405       0.001954181
      60.000000000      67.000000000      90.000000000     101.266079624       0.053103884       0.001163913
      60.000000000      67.000000000     180.000000000     173.000000000       0.083335239       0.001816119
      60.000000000      68.000000000       0.000000000      52.000000000       0.081195788       0.002036730
      60.000000000      68.000000000      90.000000000     100.795449334       0.054335005       0.001203594
      60.000000000      68.000000000     180.000000000     172.000000000       0.085404103       0.001856746
      60.000000000      69.000000000       0.000000000      51.000000000       0.084516885       0.002126042
      60.000000000      69.000000000      90.000000000     100.322232261       0.055613012       0.001245163
      60.000000000      69.000000000     180.000000000     171.000000000       0.087552702       0.001899059
      60.000000000      70.000000000       0.000000000      50.000000000       0.088154476       0.002218358
