# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.122429187E+04
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      12.000000000       0.000000000     108.000000000       0.021235541      -0.004636592       0.000009444       0.000599085       0.000299490       0.000202786      21.834157476
      60.000000000      12.000000000      90.000000000     119.279723324       0.021938790       0.004938540      -0.001275298       0.000648797       0.000284968       0.000221891      23.248980668
      60.000000000      12.000000000     180.000000000     132.000000000       0.025680327      -0.005757660       0.000077352       0.000660554       0.000266332       0.000216300      22.422532929
      60.000000000      13.000000000       0.000000000     107.000000000       0.021291851      -0.004638424       0.000006680       0.000598304       0.000301632       0.000202634      21.784997397
      60.000000000      13.000000000      90.000000000     119.155729238       0.021998247       0.004918074      -0.001373030       0.000650856       0.000286701       0.000223243      23.211575254
      60.000000000      13.000000000     180.000000000     133.000000000       0.026215428      -0.005794256       0.000079411       0.000666277       0.000266019       0.000217380      22.104540793
      60.000000000      14.000000000       0.000000000     106.000000000       0.021362140      -0.004647403       0.000003922       0.000597459       0.000303668       0.000202740      21.755330960
      60.000000000      14.000000000      90.000000000     119.022160452       0.022066323       0.004908113      -0.001473024       0.000652880       0.000288640       0.000224658      23.222673834
      60.000000000      14.000000000     180.000000000     134.000000000       0.026806928      -0.005834609       0.000081321       0.000672485       0.000265596       0.000218508      21.767415684
      60.000000000      15.000000000       0.000000000     105.000000000       0.021439042      -0.004659560       0.000001481       0.000596884       0.000305648       0.000202729      21.733994720
      60.000000000      15.000000000      90.000000000     118.879094017       0.022140218       0.004898487      -0.001572827       0.000654687       0.000290816       0.000226007      23.237346362
      60.000000000      15.000000000     180.000000000     135.000000000       0.027424334      -0.005866786       0.000083131       0.000679029       0.000265367       0.000219795      21.394774811
      60.000000000      16.000000000       0.000000000     104.000000000       0.021532797      -0.004677118      -0.000001041       0.000597157       0.000307835       0.000202879      21.720904816
      60.000000000      16.000000000      90.000000000     118.726611796       0.022217452       0.004879067      -0.001669189       0.000656396       0.000293172       0.000227411      23.210102212
      60.000000000      16.000000000     180.000000000     136.000000000       0.028032693      -0.005881644       0.000084908       0.000686010       0.000265199       0.000221067      20.983558307
      60.000000000      17.000000000       0.000000000     103.000000000       0.021633740      -0.004698206      -0.000003426       0.000597124       0.000309846       0.000203223      21.717038612
      60.000000000      17.000000000      90.000000000     118.564800285       0.022300555       0.004860128      -0.001764938       0.000657993       0.000295460       0.000228810      23.186290672
      60.000000000      17.000000000     180.000000000     137.000000000       0.028692125      -0.005895909       0.000086511       0.000693232       0.000265308       0.000222604      20.551085886
      60.000000000      18.000000000       0.000000000     102.000000000       0.021755375      -0.004722429      -0.000005735       0.000597757       0.000311962       0.000203641      21.706966489
      60.000000000      18.000000000      90.000000000     118.393750435       0.022390066       0.004841722      -0.001860297       0.000659790       0.000298077       0.000230227      23.165666355
      60.000000000      18.000000000     180.000000000     138.000000000       0.029334286      -0.005892985       0.000087962       0.000701481       0.000265278       0.000224067      20.091308329
      60.000000000      19.000000000       0.000000000     101.000000000       0.021886882      -0.004750716      -0.000007947       0.000598648       0.000313986       0.000204152      21.705799228
      60.000000000      19.000000000      90.000000000     118.213557466       0.022487737       0.004833504      -0.001958794       0.000661364       0.000300850       0.000231552      23.191871604
      60.000000000      19.000000000     180.000000000     139.000000000       0.030021629      -0.005886601       0.000089334       0.000709902       0.000265485       0.000225752      19.610123490
      60.000000000      20.000000000       0.000000000     100.000000000       0.022036457      -0.004781743      -0.000010110       0.000600324       0.000315943       0.000204807      21.699285393
      60.000000000      20.000000000      90.000000000     118.024320674       0.022589518       0.004816174      -0.002053522       0.000663062       0.000303704       0.000232821      23.177534268
      60.000000000      20.000000000     180.000000000     140.000000000       0.030683956      -0.005863540       0.000090623       0.000718874       0.000265853       0.000227394      19.111747274
      60.000000000      21.000000000       0.000000000      99.000000000       0.022214445      -0.004812862      -0.000012159       0.000602539       0.000318123       0.000205570      21.665530525
      60.000000000      21.000000000      90.000000000     117.826143233       0.022695731       0.004790027      -0.002143805       0.000664789       0.000306782       0.000234193      23.122768686
      60.000000000      21.000000000     180.000000000     141.000000000       0.031383331      -0.005833871       0.000091830       0.000728637       0.000266226       0.000229241      18.591378398
      60.000000000      22.000000000       0.000000000      98.000000000       0.022409198      -0.004847294      -0.000014005       0.000605056       0.000320192       0.000206553      21.630915155
      60.000000000      22.000000000      90.000000000     117.619132006       0.022810411       0.004774069      -0.002237735       0.000666687       0.000309978       0.000235320      23.114419866
      60.000000000      22.000000000     180.000000000     142.000000000       0.032050257      -0.005788936       0.000092765       0.000738554       0.000266765       0.000231157      18.064375931
      60.000000000      23.000000000       0.000000000      97.000000000       0.022637780      -0.004879893      -0.000015777       0.000608702       0.000322144       0.000207633      21.556522455
      60.000000000      23.000000000      90.000000000     117.403397336       0.022931287       0.004758798      -0.002331293       0.000668666       0.000313174       0.000236720      23.108858944
      60.000000000      23.000000000     180.000000000     143.000000000       0.032744381      -0.005734307       0.000093638       0.000749227       0.000267397       0.000233206      17.514673334
      60.000000000      24.000000000       0.000000000      96.000000000       0.022890445      -0.004915008      -0.000017611       0.000612490       0.000324147       0.000208949      21.472016414
      60.000000000      24.000000000      90.000000000     117.179052852       0.023058613       0.004744175      -0.002424557       0.000670520       0.000316415       0.000237791      23.105555113
      60.000000000      24.000000000     180.000000000     144.000000000       0.033400599      -0.005665917       0.000094474       0.000760138       0.000268298       0.000235343      16.965877279
      60.000000000      25.000000000       0.000000000      95.000000000       0.023182212      -0.004946382      -0.000019247       0.000617577       0.000326205       0.000210312      21.337132339
      60.000000000      25.000000000      90.000000000     116.946215263       0.023191732       0.004721917      -0.002513271       0.000673273       0.000320083       0.000239278      23.064748402
      60.000000000      25.000000000     180.000000000     145.000000000       0.034071987      -0.005584969       0.000095045       0.000771517       0.000268962       0.000237509      16.394048436
      60.000000000      26.000000000       0.000000000      94.000000000       0.023506689      -0.004979066      -0.000020718       0.000623491       0.000328283       0.000211911      21.181667411
      60.000000000      26.000000000      90.000000000     116.705004161       0.023332321       0.004709059      -0.002606095       0.000676052       0.000323557       0.000240423      23.067130326
      60.000000000      26.000000000     180.000000000     146.000000000       0.034724027      -0.005490007       0.000095514       0.000783462       0.000269858       0.000239901      15.812790135
      60.000000000      27.000000000       0.000000000      93.000000000       0.023875210      -0.005006391      -0.000022140       0.000630117       0.000330177       0.000213680      20.969196645
      60.000000000      27.000000000      90.000000000     116.455541824       0.023479262       0.004688699      -0.002694328       0.000679206       0.000327237       0.000241732      23.031845283
      60.000000000      27.000000000     180.000000000     147.000000000       0.035332682      -0.005384352       0.000095992       0.000796127       0.000271130       0.000242295      15.241434013
      60.000000000      28.000000000       0.000000000      92.000000000       0.024286195      -0.005033328      -0.000023506       0.000637784       0.000332315       0.000215540      20.725283425
      60.000000000      28.000000000      90.000000000     116.197953011       0.023632821       0.004669675      -0.002782216       0.000682472       0.000330896       0.000243056      23.000544890
      60.000000000      28.000000000     180.000000000     148.000000000       0.035936849      -0.005262446       0.000096391       0.000808803       0.000272269       0.000244849      14.646048972
      60.000000000      29.000000000       0.000000000      91.000000000       0.024747200      -0.005056579      -0.000024765       0.000646830       0.000334245       0.000217540      20.433179453
      60.000000000      29.000000000      90.000000000     115.932364776       0.023793612       0.004651742      -0.002870078       0.000686557       0.000334667       0.000244435      22.972127080
      60.000000000      29.000000000     180.000000000     149.000000000       0.036497752      -0.005132338       0.000096628       0.000821844       0.000273618       0.000247469      14.064557756
      60.000000000      30.000000000       0.000000000      90.000000000       0.025258567      -0.005072203      -0.000025873       0.000656526       0.000336360       0.000219668      20.081381067
      60.000000000      30.000000000      90.000000000     115.658906273       0.023961528       0.004643086      -0.002962686       0.000690971       0.000338427       0.000245853      22.985975517
      60.000000000      30.000000000     180.000000000     150.000000000       0.037040492      -0.004984124       0.000096753       0.000835692       0.000275120       0.000250199      13.458414444
      60.000000000      31.000000000       0.000000000      89.000000000       0.025829225      -0.005085084      -0.000027076       0.000668028       0.000338403       0.000221928      19.687604822
      60.000000000      31.000000000      90.000000000     115.377708569       0.024136416       0.004627788      -0.003050538       0.000695940       0.000342287       0.000247460      22.964307785
      60.000000000      31.000000000     180.000000000     151.000000000       0.037541245      -0.004830460       0.000096901       0.000849850       0.000276719       0.000253016      12.869663124
      60.000000000      32.000000000       0.000000000      88.000000000       0.026451749      -0.005089506      -0.000028018       0.000680364       0.000340497       0.000224421      19.241006435
      60.000000000      32.000000000      90.000000000     115.088904462       0.024318342       0.004613979      -0.003138339       0.000701680       0.000346050       0.000249217      22.946220276
      60.000000000      32.000000000     180.000000000     152.000000000       0.038011163      -0.004657225       0.000096877       0.000863992       0.000278421       0.000255911      12.254905136
      60.000000000      33.000000000       0.000000000      87.000000000       0.027145761      -0.005088850      -0.000029004       0.000694545       0.000342599       0.000226822      18.746693489
      60.000000000      33.000000000      90.000000000     114.792628303       0.024506847       0.004594177      -0.003221312       0.000707921       0.000349956       0.000251029      22.895640681
      60.000000000      33.000000000     180.000000000     153.000000000       0.038443625      -0.004481629       0.000096959       0.000878781       0.000280476       0.000258755      11.660393997
      60.000000000      34.000000000       0.000000000      86.000000000       0.027892633      -0.005078958      -0.000029924       0.000709623       0.000344733       0.000229474      18.209275172
      60.000000000      34.000000000      90.000000000     114.489015821       0.024703119       0.004583329      -0.003309433       0.000715092       0.000353807       0.000253078      22.884766412
      60.000000000      34.000000000     180.000000000     154.000000000       0.038833166      -0.004285376       0.000096884       0.000893587       0.000282481       0.000261915      11.038169657
      60.000000000      35.000000000       0.000000000      85.000000000       0.028721312      -0.005061923      -0.000030704       0.000725871       0.000346753       0.000232174      17.624598085
      60.000000000      35.000000000      90.000000000     114.178203960       0.024906436       0.004574093      -0.003397755       0.000722437       0.000357599       0.000255371      22.877573352
      60.000000000      35.000000000     180.000000000     155.000000000       0.039179400      -0.004078264       0.000096652       0.000909112       0.000284666       0.000265065      10.412128050
      60.000000000      36.000000000       0.000000000      84.000000000       0.029602989      -0.005035342      -0.000031532       0.000743814       0.000349022       0.000235019      17.009906724
      60.000000000      36.000000000      90.000000000     113.860330715       0.025116669       0.004566245      -0.003486599       0.000731074       0.000361344       0.000257999      22.873930644
      60.000000000      36.000000000     180.000000000     156.000000000       0.039498705      -0.003873779       0.000096482       0.000924577       0.000287117       0.000268377       9.810398339
      60.000000000      37.000000000       0.000000000      83.000000000       0.030577222      -0.004999276      -0.000032169       0.000763104       0.000351287       0.000237847      16.350013355
      60.000000000      37.000000000      90.000000000     113.535534978       0.025334457       0.004553848      -0.003570735       0.000740817       0.000365237       0.000260876      22.841832418
      60.000000000      37.000000000     180.000000000     157.000000000       0.039761521      -0.003648450       0.000096316       0.000940397       0.000289572       0.000271560       9.179027095
      60.000000000      38.000000000       0.000000000      82.000000000       0.031602428      -0.004953706      -0.000032799       0.000784001       0.000353387       0.000240725      15.675423505
      60.000000000      38.000000000      90.000000000     113.203956389       0.025558886       0.004549481      -0.003660364       0.000750842       0.000369002       0.000264164      22.845993516
      60.000000000      38.000000000     180.000000000     158.000000000       0.040007682      -0.003429312       0.000096080       0.000956513       0.000292289       0.000274989       8.574997845
      60.000000000      39.000000000       0.000000000      81.000000000       0.032729497      -0.004895952      -0.000033575       0.000806766       0.000355602       0.000243691      14.959188164
      60.000000000      39.000000000      90.000000000     112.865735196       0.025790512       0.004540885      -0.003745595       0.000761944       0.000372718       0.000267582      22.823705126
      60.000000000      39.000000000     180.000000000     159.000000000       0.040191628      -0.003189713       0.000095814       0.000972979       0.000295319       0.000278572       7.939840694
      60.000000000      40.000000000       0.000000000      80.000000000       0.033937219      -0.004826268      -0.000034270       0.000830887       0.000358129       0.000246736      14.221523878
      60.000000000      40.000000000      90.000000000     112.521012118       0.026029135       0.004534608      -0.003831539       0.000774080       0.000376499       0.000271682      22.807565137
      60.000000000      40.000000000     180.000000000     160.000000000       0.040370940      -0.002959840       0.000095621       0.000989725       0.000298345       0.000282136       7.335434121
      60.000000000      41.000000000       0.000000000      79.000000000       0.035190135      -0.004747986      -0.000034852       0.000856627       0.000360362       0.000249652      13.492740114
      60.000000000      41.000000000      90.000000000     112.169928217       0.026274692       0.004535791      -0.003922982       0.000787266       0.000380046       0.000276287      22.823985019
      60.000000000      41.000000000     180.000000000     161.000000000       0.040484009      -0.002710881       0.000095450       0.001006384       0.000301632       0.000285927       6.700325902
      60.000000000      42.000000000       0.000000000      78.000000000       0.036557430      -0.004653775      -0.000035491       0.000884118       0.000362679       0.000252630      12.730408444
      60.000000000      42.000000000      90.000000000     111.812624777       0.026526242       0.004533595      -0.004010580       0.000801192       0.000383531       0.000281141      22.818734775
      60.000000000      42.000000000     180.000000000     162.000000000       0.040606213      -0.002474748       0.000095298       0.001023067       0.000305184       0.000289723       6.099021725
      60.000000000      43.000000000       0.000000000      77.000000000       0.037966869      -0.004552024      -0.000036081       0.000913600       0.000365307       0.000255679      11.989839228
      60.000000000      43.000000000      90.000000000     111.449243191       0.026784928       0.004533865      -0.004098982       0.000816487       0.000387125       0.000286619      22.819122091
      60.000000000      43.000000000     180.000000000     163.000000000       0.040663069      -0.002221683       0.000095085       0.001040319       0.000308926       0.000293797       5.468638862
      60.000000000      44.000000000       0.000000000      76.000000000       0.039496638      -0.004432159      -0.000036871       0.000944390       0.000367606       0.000258713      11.221998593
      60.000000000      44.000000000      90.000000000     111.079924852       0.027049379       0.004536202      -0.004188471       0.000832604       0.000390530       0.000292769      22.825564154
      60.000000000      44.000000000     180.000000000     164.000000000       0.040741144      -0.001984616       0.000094945       0.001057885       0.000313063       0.000297787       4.876852764
      60.000000000      45.000000000       0.000000000      75.000000000       0.041064445      -0.004305766      -0.000037519       0.000977795       0.000370045       0.000261599      10.485785958
      60.000000000      45.000000000      90.000000000     110.704811055       0.027319883       0.004540888      -0.004278878       0.000850002       0.000393869       0.000299438      22.837826351
      60.000000000      45.000000000     180.000000000     165.000000000       0.040758899      -0.001733344       0.000094826       0.001075673       0.000317418       0.000302160       4.259036256
      60.000000000      46.000000000       0.000000000      74.000000000       0.042758478      -0.004159200      -0.000038144       0.001012464       0.000372549       0.000264700       9.727603324
      60.000000000      46.000000000      90.000000000     110.324042898       0.027596121       0.004548000      -0.004370495       0.000867823       0.000397083       0.000306608      22.856752052
      60.000000000      46.000000000     180.000000000     166.000000000       0.040763623      -0.001485215       0.000094927       0.001093732       0.000321907       0.000306473       3.650916019
      60.000000000      47.000000000       0.000000000      73.000000000       0.044486366      -0.004007759      -0.000038902       0.001049323       0.000375169       0.000267686       9.009385515
      60.000000000      47.000000000      90.000000000     109.937761204       0.027877842       0.004557459      -0.004463484       0.000887574       0.000400361       0.000314455      22.882388503
      60.000000000      47.000000000     180.000000000     167.000000000       0.040809483      -0.001257473       0.000094927       0.001111507       0.000327003       0.000311117       3.090091834
      60.000000000      48.000000000       0.000000000      72.000000000       0.046345141      -0.003834198      -0.000039697       0.001087632       0.000377835       0.000270555       8.273583068
      60.000000000      48.000000000      90.000000000     109.546106430       0.028164848       0.004569333      -0.004557711       0.000907587       0.000403503       0.000322969      22.914378622
      60.000000000      48.000000000     180.000000000     168.000000000       0.040808486      -0.001020480       0.000095031       0.001130284       0.000332092       0.000315895       2.511475994
      60.000000000      49.000000000       0.000000000      71.000000000       0.048237127      -0.003657627      -0.000040506       0.001129370       0.000380322       0.000273495       7.583062099
      60.000000000      49.000000000      90.000000000     109.149218605       0.028456589       0.004583654      -0.004652968       0.000929369       0.000406732       0.000332068      22.952371383
      60.000000000      49.000000000     180.000000000     169.000000000       0.040859989      -0.000806237       0.000095066       0.001149000       0.000337602       0.000320804       1.986839284
      60.000000000      50.000000000       0.000000000      70.000000000       0.050264599      -0.003457598      -0.000041352       0.001172561       0.000383031       0.000276397       6.879286005
      60.000000000      50.000000000      90.000000000     108.747237251       0.028752707       0.004600314      -0.004749875       0.000951632       0.000409498       0.000341627      22.997584594
      60.000000000      50.000000000     180.000000000     170.000000000       0.040876130      -0.000587142       0.000095352       0.001167538       0.000343401       0.000326190       1.455212351
      60.000000000      51.000000000       0.000000000      69.000000000       0.052379150      -0.003243682      -0.000042218       0.001218855       0.000385999       0.000279320       6.193222298
      60.000000000      51.000000000      90.000000000     108.340301333       0.029049490       0.004616712      -0.004844745       0.000974999       0.000412508       0.000351959      23.037249360
      60.000000000      51.000000000     180.000000000     171.000000000       0.040955406      -0.000392538       0.000095454       0.001187045       0.000349634       0.000331417       0.986382721
      60.000000000      52.000000000       0.000000000      68.000000000       0.054527667      -0.003030360      -0.000043250       0.001267338       0.000388779       0.000282196       5.558037547
      60.000000000      52.000000000      90.000000000     107.928549195       0.029352822       0.004638854      -0.004944581       0.000999769       0.000415520       0.000362990      23.098152111
      60.000000000      52.000000000     180.000000000     172.000000000       0.041014926      -0.000197916       0.000096074       0.001206948       0.000356142       0.000337140       0.536395697
      60.000000000      53.000000000       0.000000000      67.000000000       0.056822814      -0.002791308      -0.000044235       0.001318554       0.000391547       0.000284891       4.912917825
      60.000000000      53.000000000      90.000000000     107.512118518       0.029659022       0.004663329      -0.005045832       0.001025562       0.000418396       0.000374675      23.165764724
      60.000000000      53.000000000     180.000000000     173.000000000       0.041144052      -0.000028778       0.000096372       0.001227163       0.000362894       0.000343298       0.244449683
      60.000000000      54.000000000       0.000000000      66.000000000       0.059155123      -0.002554562      -0.000045393       0.001372028       0.000394324       0.000287820       4.319093829
      60.000000000      54.000000000      90.000000000     107.091146270       0.029962991       0.004688331      -0.005146129       0.001051791       0.000421072       0.000386860      23.233809277
      60.000000000      54.000000000     180.000000000     174.000000000       0.041271595       0.000134989       0.000097008       0.001247691       0.000370140       0.000349655       0.402771690
      60.000000000      55.000000000       0.000000000      65.000000000       0.061646488      -0.002292368      -0.000046518       0.001428958       0.000397351       0.000290658       3.719335261
      60.000000000      55.000000000      90.000000000     106.665768674       0.030272817       0.004717993      -0.005250705       0.001079514       0.000423900       0.000399830      23.317919136
      60.000000000      55.000000000     180.000000000     175.000000000       0.041471575       0.000272370       0.000097569       0.001268730       0.000377585       0.000356489       0.697630222
      60.000000000      56.000000000       0.000000000      64.000000000       0.064181823      -0.002034431      -0.000047813       0.001488282       0.000400490       0.000293434       3.170667777
      60.000000000      56.000000000      90.000000000     106.236121171       0.030577658       0.004748653      -0.005354615       0.001107883       0.000426691       0.000413166      23.405739491
      60.000000000      56.000000000     180.000000000     176.000000000       0.041689880       0.000399126       0.000098195       0.001290183       0.000385160       0.000363541       0.985916363
      60.000000000      57.000000000       0.000000000      63.000000000       0.066893840      -0.001750809      -0.000049253       0.001551531       0.000403295       0.000296214       2.618330753
      60.000000000      57.000000000      90.000000000     105.802338394       0.030888334       0.004783790      -0.005462277       0.001136886       0.000429366       0.000427160      23.507033425
      60.000000000      57.000000000     180.000000000     177.000000000       0.041962287       0.000504420       0.000098929       0.001312098       0.000393159       0.000371185       1.224979836
      60.000000000      58.000000000       0.000000000      62.000000000       0.069658220      -0.001474058      -0.000050529       0.001617533       0.000406546       0.000299121       2.117372707
      60.000000000      58.000000000      90.000000000     105.364554146       0.031191556       0.004820126      -0.005570128       0.001167294       0.000432263       0.000441891      23.615798120
      60.000000000      58.000000000     180.000000000     178.000000000       0.042308752       0.000583213       0.000099834       0.001335323       0.000401570       0.000379159       1.398518833
      60.000000000      59.000000000       0.000000000      61.000000000       0.072626347      -0.001171891      -0.000052024       0.001687638       0.000409764       0.000302068       1.615178224
      60.000000000      59.000000000      90.000000000     104.922901380       0.031492533       0.004859734      -0.005680194       0.001198458       0.000434929       0.000457081      23.737058606
      60.000000000      59.000000000     180.000000000     179.000000000       0.042699811       0.000642874       0.000100576       0.001358286       0.000409827       0.000387505       1.523880371
      60.000000000      60.000000000       0.000000000      60.000000000       0.075658840      -0.000878923      -0.000053546       0.001761556       0.000413184       0.000305222       1.163846599
      60.000000000      60.000000000      90.000000000     104.477512186       0.031797168       0.004902707      -0.005792639       0.001230016       0.000437557       0.000472962      23.866549697
      60.000000000      60.000000000     180.000000000     180.000000000       0.043159299       0.000676810       0.000101549       0.001382323       0.000418349       0.000396333       1.585720819
      60.000000000      61.000000000       0.000000000      59.000000000       0.078930311      -0.000561651      -0.000055171       0.001839069       0.000416804       0.000308225       0.715003386
      60.000000000      61.000000000      90.000000000     104.028517782       0.032089914       0.004947880      -0.005906509       0.001261886       0.000440494       0.000489230      24.010931599
      60.000000000      61.000000000     180.000000000     179.000000000       0.043684392       0.000684952       0.000102453       0.001406456       0.000427066       0.000406118       1.585398599
      60.000000000      62.000000000       0.000000000      58.000000000       0.082379985      -0.000237928      -0.000057006       0.001921361       0.000420527       0.000311537       0.296992259
      60.000000000      62.000000000      90.000000000     103.576048509       0.032375960       0.004995830      -0.006021889       0.001294720       0.000443396       0.000506184      24.167359570
      60.000000000      62.000000000     180.000000000     178.000000000       0.044282307       0.000665228       0.000103274       0.001432353       0.000435885       0.000416069       1.520239462
      60.000000000      63.000000000       0.000000000      57.000000000       0.085918070       0.000073399      -0.000058649       0.002007371       0.000424436       0.000314971       0.109351586
      60.000000000      63.000000000      90.000000000     103.120233826       0.032656260       0.005046839      -0.006139657       0.001328052       0.000446211       0.000523781      24.337453794
      60.000000000      63.000000000     180.000000000     177.000000000       0.044931676       0.000622382       0.000104321       0.001458935       0.000444659       0.000426895       1.404498017
      60.000000000      64.000000000       0.000000000      56.000000000       0.089774259       0.000406255      -0.000060518       0.002098638       0.000428699       0.000318500       0.457523018
      60.000000000      64.000000000      90.000000000     102.661202316       0.032926368       0.005100466      -0.006258770       0.001360887       0.000449365       0.000541721      24.520905853
      60.000000000      64.000000000     180.000000000     176.000000000       0.045667024       0.000546230       0.000105119       0.001484885       0.000453145       0.000438353       1.218062419
      60.000000000      65.000000000       0.000000000      55.000000000       0.093735418       0.000725374      -0.000062245       0.002194089       0.000432994       0.000322367       0.776696953
