#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           1
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00    901     0.859542345E+03     0.999999468E+00    -0.327680000E+05
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
    -0.582403674E+00     0.522156533E-01     0.117657305E-01    -0.292984204E-01     0.204719707E-01
    -0.579560995E+00     0.525071820E-01     0.123625974E-01    -0.294718185E-01     0.201426754E-01
    -0.576711247E+00     0.527458040E-01     0.129476282E-01    -0.296070037E-01     0.197643856E-01
    -0.573854464E+00     0.529372294E-01     0.135226819E-01    -0.297014597E-01     0.193468048E-01
    -0.570990682E+00     0.530805018E-01     0.140790930E-01    -0.297478917E-01     0.188973396E-01
    -0.568119934E+00     0.531678412E-01     0.146028486E-01    -0.297397976E-01     0.184156858E-01
    -0.565242256E+00     0.531920708E-01     0.150837738E-01    -0.296761024E-01     0.178960412E-01
    -0.562357683E+00     0.531528566E-01     0.155203817E-01    -0.295601583E-01     0.173334321E-01
    -0.559466250E+00     0.530548642E-01     0.159172409E-01    -0.293940304E-01     0.167278882E-01
    -0.556567993E+00     0.529006751E-01     0.162785708E-01    -0.291744829E-01     0.160841406E-01
    -0.553662947E+00     0.526866620E-01     0.166035221E-01    -0.288957736E-01     0.154085721E-01
    -0.550751146E+00     0.524057738E-01     0.168856838E-01    -0.285563355E-01     0.147058854E-01
    -0.547832628E+00     0.520539919E-01     0.171163100E-01    -0.281610972E-01     0.139774796E-01
    -0.544907427E+00     0.516343677E-01     0.172891725E-01    -0.277160783E-01     0.132228823E-01
    -0.541975580E+00     0.511548630E-01     0.174037832E-01    -0.272214870E-01     0.124434605E-01
    -0.539037121E+00     0.506214946E-01     0.174639968E-01    -0.266717598E-01     0.116450068E-01
    -0.536092087E+00     0.500331730E-01     0.174725849E-01    -0.260628010E-01     0.108360548E-01
    -0.533140513E+00     0.493839974E-01     0.174268932E-01    -0.253980516E-01     0.100228676E-01
    -0.530182436E+00     0.486712608E-01     0.173204311E-01    -0.246864140E-01     0.920610725E-02
    -0.527217892E+00     0.479005749E-01     0.171490050E-01    -0.239346902E-01     0.838331578E-02
    -0.524246916E+00     0.470822998E-01     0.169146070E-01    -0.231433863E-01     0.755550505E-02
    -0.521269546E+00     0.462234204E-01     0.166227554E-01    -0.223103013E-01     0.673125207E-02
    -0.518285817E+00     0.453241018E-01     0.162767545E-01    -0.214370581E-01     0.592358286E-02
    -0.515295766E+00     0.443822920E-01     0.158756699E-01    -0.205308657E-01     0.514236059E-02
    -0.512299430E+00     0.434003790E-01     0.154175614E-01    -0.196001629E-01     0.438976695E-02
    -0.509296844E+00     0.423862335E-01     0.149029723E-01    -0.186498563E-01     0.366301105E-02
    -0.506288046E+00     0.413484711E-01     0.143346526E-01    -0.176812323E-01     0.296083184E-02
    -0.503273071E+00     0.402927267E-01     0.137156640E-01    -0.166956180E-01     0.228751551E-02
    -0.500251958E+00     0.392231999E-01     0.130495969E-01    -0.156976958E-01     0.165187884E-02
    -0.497224743E+00     0.381456391E-01     0.123418449E-01    -0.146961291E-01     0.106312713E-02
    -0.494191462E+00     0.370663196E-01     0.115984164E-01    -0.137013890E-01     0.526746575E-03
    -0.491152153E+00     0.359887684E-01     0.108230023E-01    -0.127216575E-01     0.430584481E-04
    -0.488106853E+00     0.349144751E-01     0.100168303E-01    -0.117595620E-01    -0.390195180E-03
    -0.485055599E+00     0.338479678E-01     0.918258823E-02    -0.108136415E-01    -0.772978867E-03
    -0.481998428E+00     0.327990481E-01     0.832773438E-02    -0.988445682E-02    -0.110065307E-02
    -0.478935377E+00     0.317778059E-01     0.746249013E-02    -0.897913615E-02    -0.136724665E-02
    -0.475866485E+00     0.307882824E-01     0.659429085E-02    -0.810892689E-02    -0.157090347E-02
    -0.472791787E+00     0.298295464E-01     0.572520406E-02    -0.728250480E-02    -0.171499282E-02
    -0.469711323E+00     0.289032315E-01     0.485554192E-02    -0.650260625E-02    -0.180353299E-02
    -0.466625128E+00     0.280173145E-01     0.398951954E-02    -0.576888162E-02    -0.183674860E-02
    -0.463533242E+00     0.271806466E-01     0.313656080E-02    -0.508265709E-02    -0.181224954E-02
    -0.460435701E+00     0.263955730E-01     0.230729618E-02    -0.444833440E-02    -0.172989252E-02
    -0.457332544E+00     0.256588621E-01     0.150915407E-02    -0.387087370E-02    -0.159379097E-02
    -0.454223809E+00     0.249696778E-01     0.745648884E-03    -0.335279553E-02    -0.140914601E-02
    -0.451109532E+00     0.243335911E-01     0.184364539E-04    -0.289386194E-02    -0.117858257E-02
    -0.447989753E+00     0.237573878E-01    -0.670780249E-03    -0.249342321E-02    -0.903020728E-03
    -0.444864509E+00     0.232421433E-01    -0.131921552E-02    -0.215261731E-02    -0.585827857E-03
    -0.441733839E+00     0.227837289E-01    -0.192229348E-02    -0.187379068E-02    -0.234743713E-03
    -0.438597780E+00     0.223792649E-01    -0.247407536E-02    -0.165776802E-02     0.141039131E-03
    -0.435456371E+00     0.220306297E-01    -0.296962171E-02    -0.150239264E-02     0.535387263E-03
    -0.432309650E+00     0.217409950E-01    -0.340739505E-02    -0.140421966E-02     0.946316613E-03
    -0.429157656E+00     0.215093176E-01    -0.378879014E-02    -0.136105430E-02     0.137268999E-02
    -0.426000427E+00     0.213293917E-01    -0.411508524E-02    -0.137197962E-02     0.181039521E-02
    -0.422838001E+00     0.211941560E-01    -0.438547152E-02    -0.143496622E-02     0.225188851E-02
    -0.419670418E+00     0.211003509E-01    -0.459854329E-02    -0.154513745E-02     0.268870256E-02
    -0.416497715E+00     0.210487684E-01    -0.475523840E-02    -0.169572923E-02     0.311367835E-02
    -0.413319932E+00     0.210400892E-01    -0.485938945E-02    -0.188080511E-02     0.352131922E-02
    -0.410137107E+00     0.210707694E-01    -0.491506730E-02    -0.209720809E-02     0.390741107E-02
    -0.406949279E+00     0.211331756E-01    -0.492401437E-02    -0.234389245E-02     0.426890905E-02
    -0.403756487E+00     0.212193461E-01    -0.488657964E-02    -0.261898199E-02     0.460342417E-02
    -0.400558770E+00     0.213239802E-01    -0.480524586E-02    -0.291722273E-02     0.490804976E-02
    -0.397356167E+00     0.214441163E-01    -0.468627790E-02    -0.323052232E-02     0.517898812E-02
    -0.394148716E+00     0.215772877E-01    -0.453712786E-02    -0.355105596E-02     0.541282279E-02
    -0.390936458E+00     0.217205463E-01    -0.436271079E-02    -0.387339788E-02     0.560774480E-02
    -0.387719431E+00     0.218699781E-01    -0.416519132E-02    -0.419365334E-02     0.576285812E-02
    -0.384497675E+00     0.220198078E-01    -0.394731130E-02    -0.450794564E-02     0.587661152E-02
    -0.381271228E+00     0.221626670E-01    -0.371485688E-02    -0.481328272E-02     0.594696966E-02
    -0.378040131E+00     0.222926770E-01    -0.347534108E-02    -0.510922007E-02     0.597350591E-02
    -0.374804422E+00     0.224088129E-01    -0.323482264E-02    -0.539603856E-02     0.595863834E-02
    -0.371564141E+00     0.225137462E-01    -0.299664103E-02    -0.566993546E-02     0.590617571E-02
    -0.368319328E+00     0.226081115E-01    -0.276309034E-02    -0.592184478E-02     0.581893478E-02
    -0.365070022E+00     0.226865867E-01    -0.253768483E-02    -0.614358736E-02     0.569824753E-02
    -0.361816262E+00     0.227408937E-01    -0.232554466E-02    -0.633504588E-02     0.554532465E-02
    -0.358558090E+00     0.227665571E-01    -0.213199651E-02    -0.650305031E-02     0.536215819E-02
    -0.355295543E+00     0.227658395E-01    -0.196121354E-02    -0.665262714E-02     0.515121553E-02
    -0.352028662E+00     0.227442484E-01    -0.181582805E-02    -0.678130528E-02     0.491554942E-02
    -0.348757488E+00     0.227051468E-01    -0.169697443E-02    -0.688303836E-02     0.465989247E-02
    -0.345482059E+00     0.226476235E-01    -0.160450886E-02    -0.695566522E-02     0.439063530E-02
    -0.342202416E+00     0.225682182E-01    -0.153801986E-02    -0.700235796E-02     0.411336861E-02
    -0.338918598E+00     0.224640613E-01    -0.149835296E-02    -0.702695612E-02     0.383052815E-02
    -0.335630647E+00     0.223353540E-01    -0.148789138E-02    -0.703081466E-02     0.354259555E-02
    -0.332338601E+00     0.221860616E-01    -0.150872017E-02    -0.701463316E-02     0.325196239E-02
    -0.329042501E+00     0.220221984E-01    -0.156040745E-02    -0.698092571E-02     0.296465116E-02
    -0.325742388E+00     0.218485019E-01    -0.163979345E-02    -0.693310714E-02     0.268739682E-02
    -0.322438301E+00     0.216661177E-01    -0.174287961E-02    -0.687324121E-02     0.242345890E-02
    -0.319130281E+00     0.214735399E-01    -0.186671737E-02    -0.680212827E-02     0.217222998E-02
    -0.315818368E+00     0.212699395E-01    -0.200967803E-02    -0.672120181E-02     0.193299584E-02
    -0.312502602E+00     0.210574264E-01    -0.217049104E-02    -0.663319270E-02     0.170824317E-02
    -0.309183025E+00     0.208401496E-01    -0.234731142E-02    -0.654104994E-02     0.150283780E-02
    -0.305859676E+00     0.206219947E-01    -0.253733996E-02    -0.644730897E-02     0.132054072E-02
    -0.302532596E+00     0.204058288E-01    -0.273685153E-02    -0.635482727E-02     0.116205446E-02
    -0.299201826E+00     0.201942172E-01    -0.294170176E-02    -0.626707141E-02     0.102615885E-02
    -0.295867406E+00     0.199892173E-01    -0.314838161E-02    -0.618643676E-02     0.911536212E-03
    -0.292529377E+00     0.197910336E-01    -0.335482643E-02    -0.611231848E-02     0.816927745E-03
    -0.289187780E+00     0.195982828E-01    -0.355986519E-02    -0.604219732E-02     0.740612527E-03
    -0.285842655E+00     0.194109361E-01    -0.376161426E-02    -0.597574055E-02     0.681279959E-03
    -0.282494043E+00     0.192326000E-01    -0.395669119E-02    -0.591735892E-02     0.639432121E-03
    -0.279141986E+00     0.190684880E-01    -0.414137262E-02    -0.587347501E-02     0.616607245E-03
    -0.275786523E+00     0.189207267E-01    -0.431341431E-02    -0.584702170E-02     0.612560727E-03
    -0.272427697E+00     0.187866833E-01    -0.447243892E-02    -0.583524445E-02     0.623864377E-03
    -0.269065547E+00     0.186627366E-01    -0.461865548E-02    -0.583279140E-02     0.645782728E-03
    -0.265700115E+00     0.185489122E-01    -0.475160128E-02    -0.583615614E-02     0.674992282E-03
    -0.262331442E+00     0.184484217E-01    -0.487019118E-02    -0.584540618E-02     0.710069735E-03
    -0.258959569E+00     0.183628190E-01    -0.497353261E-02    -0.586319996E-02     0.750155200E-03
    -0.255584537E+00     0.182894989E-01    -0.506126325E-02    -0.589287775E-02     0.794185280E-03
    -0.252206387E+00     0.182251388E-01    -0.513327286E-02    -0.593621904E-02     0.841175205E-03
    -0.248825161E+00     0.181703661E-01    -0.518971905E-02    -0.599146570E-02     0.890142051E-03
    -0.245440900E+00     0.181289336E-01    -0.523160609E-02    -0.605362036E-02     0.939390548E-03
    -0.242053645E+00     0.181020493E-01    -0.526089606E-02    -0.611785348E-02     0.986487877E-03
    -0.238663437E+00     0.180852403E-01    -0.527937240E-02    -0.618304120E-02     0.102934803E-02
    -0.235270318E+00     0.180719821E-01    -0.528726490E-02    -0.625144145E-02     0.106702372E-02
    -0.231874329E+00     0.180595877E-01    -0.528349588E-02    -0.632483362E-02     0.109918874E-02
    -0.228475511E+00     0.180503218E-01    -0.526777412E-02    -0.640183877E-02     0.112532531E-02
    -0.225073907E+00     0.180473677E-01    -0.524237645E-02    -0.647945903E-02     0.114502083E-02
    -0.221669557E+00     0.180514736E-01    -0.521139345E-02    -0.655622841E-02     0.115879601E-02
    -0.218262503E+00     0.180616266E-01    -0.517793162E-02    -0.663263938E-02     0.116769828E-02
    -0.214852787E+00     0.180767392E-01    -0.514216131E-02    -0.670893847E-02     0.117164710E-02
    -0.211440450E+00     0.180948795E-01    -0.510222791E-02    -0.678408211E-02     0.116874288E-02
    -0.208025533E+00     0.181119633E-01    -0.505692334E-02    -0.685713006E-02     0.115696539E-02
    -0.204608079E+00     0.181238337E-01    -0.500733683E-02    -0.692810764E-02     0.113668655E-02
    -0.201188129E+00     0.181306188E-01    -0.495616360E-02    -0.699651547E-02     0.111114680E-02
    -0.197765726E+00     0.181376760E-01    -0.490588339E-02    -0.706022919E-02     0.108411447E-02
    -0.194340909E+00     0.181506940E-01    -0.485775323E-02    -0.711754284E-02     0.105685951E-02
    -0.190913722E+00     0.181698423E-01    -0.481210349E-02    -0.716997288E-02     0.102722780E-02
    -0.187484207E+00     0.181895508E-01    -0.476884035E-02    -0.722145037E-02     0.991676589E-03
    -0.184052404E+00     0.182042318E-01    -0.472726473E-02    -0.727436066E-02     0.948626778E-03
    -0.180618356E+00     0.182136269E-01    -0.468586734E-02    -0.732728885E-02     0.900424679E-03
    -0.177182105E+00     0.182221493E-01    -0.464329801E-02    -0.737677152E-02     0.852282715E-03
    -0.173743693E+00     0.182335567E-01    -0.460010614E-02    -0.742024869E-02     0.808917693E-03
    -0.170303161E+00     0.182474117E-01    -0.455915570E-02    -0.745722597E-02     0.771368143E-03
    -0.166860552E+00     0.182611271E-01    -0.452350539E-02    -0.748914032E-02     0.736330708E-03
    -0.163415907E+00     0.182742859E-01    -0.449340795E-02    -0.751919132E-02     0.698618673E-03
    -0.159969269E+00     0.182893758E-01    -0.446549240E-02    -0.755117851E-02     0.655241826E-03
    -0.156520680E+00     0.183082579E-01    -0.443521548E-02    -0.758658435E-02     0.608246398E-03
    -0.153070182E+00     0.183294889E-01    -0.440034287E-02    -0.762257960E-02     0.563844779E-03
    -0.149617816E+00     0.183502518E-01    -0.436222742E-02    -0.765434152E-02     0.527983450E-03
    -0.146163625E+00     0.183703593E-01    -0.432403054E-02    -0.768017531E-02     0.501771068E-03
    -0.142707652E+00     0.183932326E-01    -0.428798437E-02    -0.770355582E-02     0.480819870E-03
    -0.139249937E+00     0.184227325E-01    -0.425411857E-02    -0.772925438E-02     0.459160644E-03
    -0.135790524E+00     0.184594760E-01    -0.422075397E-02    -0.775807879E-02     0.434084039E-03
    -0.132329454E+00     0.185004109E-01    -0.418540928E-02    -0.778663440E-02     0.407618651E-03
    -0.128866771E+00     0.185418397E-01    -0.414534408E-02    -0.781207212E-02     0.383955789E-03
    -0.125402515E+00     0.185828786E-01    -0.409836594E-02    -0.783556520E-02     0.365862788E-03
    -0.121936730E+00     0.186261968E-01    -0.404432721E-02    -0.786043462E-02     0.353231648E-03
    -0.118469457E+00     0.186756382E-01    -0.398599264E-02    -0.788797366E-02     0.344127264E-03
    -0.115000739E+00     0.187331817E-01    -0.392745661E-02    -0.791634698E-02     0.336580514E-03
    -0.111530618E+00     0.187978174E-01    -0.387063009E-02    -0.794316975E-02     0.329626246E-03
    -0.108059137E+00     0.188667542E-01    -0.381304115E-02    -0.796790273E-02     0.323288421E-03
    -0.104586338E+00     0.189376172E-01    -0.374952837E-02    -0.799163042E-02     0.317843124E-03
    -0.101112263E+00     0.190100389E-01    -0.367647734E-02    -0.801561236E-02     0.313050903E-03
    -0.976369546E-01     0.190856097E-01    -0.359451729E-02    -0.804048970E-02     0.308338274E-03
    -0.941604551E-01     0.191662968E-01    -0.350736047E-02    -0.806602466E-02     0.304036681E-03
    -0.906828071E-01     0.192528631E-01    -0.341852713E-02    -0.809097920E-02     0.301985120E-03
    -0.872040529E-01     0.193448586E-01    -0.332921196E-02    -0.811386709E-02     0.303813064E-03
    -0.837242350E-01     0.194418041E-01    -0.323836758E-02    -0.813452596E-02     0.308196900E-03
    -0.802433958E-01     0.195436985E-01    -0.314371060E-02    -0.815456008E-02     0.310709390E-03
    -0.767615777E-01     0.196501676E-01    -0.304257934E-02    -0.817552529E-02     0.307602115E-03
    -0.732788233E-01     0.197597522E-01    -0.293297707E-02    -0.819686589E-02     0.300044551E-03
    -0.697951750E-01     0.198708751E-01    -0.281505186E-02    -0.821634938E-02     0.294050739E-03
    -0.663106754E-01     0.199838270E-01    -0.269188217E-02    -0.823254564E-02     0.295471860E-03
    -0.628253669E-01     0.201014496E-01    -0.256813237E-02    -0.824617975E-02     0.304436816E-03
    -0.593392920E-01     0.202271490E-01    -0.244684542E-02    -0.825885220E-02     0.314389432E-03
    -0.558524933E-01     0.203617079E-01    -0.232666834E-02    -0.827121301E-02     0.316999725E-03
    -0.523650132E-01     0.205021165E-01    -0.220204662E-02    -0.828300888E-02     0.309190276E-03
    -0.488768945E-01     0.206440366E-01    -0.206692444E-02    -0.829427559E-02     0.296353247E-03
    -0.453881795E-01     0.207857397E-01    -0.191958125E-02    -0.830525013E-02     0.288545304E-03
    -0.418989108E-01     0.209295447E-01    -0.176466654E-02    -0.831488170E-02     0.292322531E-03
    -0.384091311E-01     0.210793535E-01    -0.161007341E-02    -0.832055161E-02     0.305049097E-03
    -0.349188828E-01     0.212371131E-01    -0.146055368E-02    -0.832047001E-02     0.316869009E-03
    -0.314282086E-01     0.214018532E-01    -0.131346669E-02    -0.831644394E-02     0.318949699E-03
    -0.279371510E-01     0.215716206E-01    -0.116085997E-02    -0.831337752E-02     0.310868257E-03
    -0.244457526E-01     0.217456207E-01    -0.996356927E-03    -0.831510050E-02     0.300634300E-03
    -0.209540561E-01     0.219244880E-01    -0.820489811E-03    -0.832036557E-02     0.297541026E-03
    -0.174621039E-01     0.221090691E-01    -0.639531213E-03    -0.832318950E-02     0.304516930E-03
    -0.139699388E-01     0.222992433E-01    -0.459340742E-03    -0.831762459E-02     0.316650556E-03
    -0.104776032E-01     0.224938266E-01    -0.280364342E-03    -0.830281055E-02     0.326350584E-03
    -0.698513979E-02     0.226917131E-01    -0.980789430E-04    -0.828386275E-02     0.329711412E-03
    -0.349259120E-02     0.228934248E-01     0.924514408E-04    -0.826774953E-02     0.328638855E-03
     0.246519033E-30     0.231014776E-01     0.292552240E-03    -0.825756107E-02     0.328054027E-03
     0.349259120E-02     0.233186605E-01     0.499637096E-03    -0.825005895E-02     0.331634072E-03
     0.698513979E-02     0.235455298E-01     0.710180223E-03    -0.823867449E-02     0.339690288E-03
     0.104776032E-01     0.237796818E-01     0.923049450E-03    -0.821920754E-02     0.350063063E-03
     0.139699388E-01     0.240177373E-01     0.114026671E-02    -0.819300141E-02     0.360411084E-03
     0.174621039E-01     0.242581484E-01     0.136457571E-02    -0.816497973E-02     0.369758148E-03
     0.209540561E-01     0.245022347E-01     0.159644952E-02    -0.813888679E-02     0.378333702E-03
     0.244457526E-01     0.247529193E-01     0.183407563E-02    -0.811429918E-02     0.386413522E-03
     0.279371510E-01     0.250127495E-01     0.207642746E-02    -0.808774080E-02     0.393800260E-03
     0.314282086E-01     0.252826697E-01     0.232535392E-02    -0.805633090E-02     0.400768575E-03
     0.349188828E-01     0.255616934E-01     0.258355731E-02    -0.802044704E-02     0.409165174E-03
     0.384091311E-01     0.258474095E-01     0.285085404E-02    -0.798305629E-02     0.421481807E-03
     0.418989108E-01     0.261376693E-01     0.312376686E-02    -0.794641393E-02     0.438012971E-03
     0.453881795E-01     0.264326924E-01     0.339931650E-02    -0.790942871E-02     0.455332263E-03
     0.488768945E-01     0.267352749E-01     0.367849354E-02    -0.786867691E-02     0.468773597E-03
     0.523650132E-01     0.270481886E-01     0.396545207E-02    -0.782229707E-02     0.477076494E-03
     0.558524933E-01     0.273714347E-01     0.426367078E-02    -0.777236529E-02     0.484172674E-03
     0.593392920E-01     0.277026154E-01     0.457324759E-02    -0.772259386E-02     0.495646490E-03
     0.628253669E-01     0.280399171E-01     0.489145884E-02    -0.767375905E-02     0.513217206E-03
     0.663106754E-01     0.283841139E-01     0.521532574E-02    -0.762250663E-02     0.533054866E-03
     0.697951750E-01     0.287375623E-01     0.554381055E-02    -0.756540820E-02     0.549843353E-03
     0.732788233E-01     0.291017515E-01     0.587828781E-02    -0.750343631E-02     0.562293690E-03
     0.767615777E-01     0.294760692E-01     0.622136939E-02    -0.744098585E-02     0.574146797E-03
     0.802433958E-01     0.298586769E-01     0.657512470E-02    -0.738023129E-02     0.589731938E-03
     0.837242350E-01     0.302484502E-01     0.693996764E-02    -0.731788413E-02     0.609305607E-03
     0.872040529E-01     0.306463481E-01     0.731482124E-02    -0.724883173E-02     0.629382544E-03
     0.906828071E-01     0.310549757E-01     0.769811086E-02    -0.717237342E-02     0.647100699E-03
     0.941604551E-01     0.314762627E-01     0.808873507E-02    -0.709322134E-02     0.663104096E-03
     0.976369546E-01     0.319091414E-01     0.848667214E-02    -0.701610382E-02     0.680031175E-03
     0.101112263E+00     0.323501187E-01     0.889325531E-02    -0.694073278E-02     0.699406040E-03
     0.104586338E+00     0.327971307E-01     0.931077877E-02    -0.686257067E-02     0.720785296E-03
     0.108059137E+00     0.332526750E-01     0.974107699E-02    -0.677728555E-02     0.743025727E-03
     0.111530618E+00     0.337219306E-01     0.101839223E-01    -0.668387322E-02     0.765184460E-03
     0.115000739E+00     0.342072668E-01     0.106369951E-01    -0.658499123E-02     0.786606667E-03
     0.118469457E+00     0.347054332E-01     0.110979414E-01    -0.648556073E-02     0.807461289E-03
     0.121936730E+00     0.352110761E-01     0.115667456E-01    -0.638964889E-02     0.829276866E-03
     0.125402515E+00     0.357229114E-01     0.120460655E-01    -0.629639120E-02     0.853763956E-03
     0.128866771E+00     0.362456148E-01     0.125390289E-01    -0.619914281E-02     0.880628842E-03
     0.132329454E+00     0.367850894E-01     0.130464590E-01    -0.609099128E-02     0.907462423E-03
     0.135790524E+00     0.373421561E-01     0.135662881E-01    -0.597207866E-02     0.932546563E-03
     0.139249937E+00     0.379117125E-01     0.140959245E-01    -0.584992793E-02     0.957162325E-03
     0.142707652E+00     0.384884731E-01     0.146351401E-01    -0.573142942E-02     0.984091263E-03
     0.146163625E+00     0.390729748E-01     0.151863041E-01    -0.561592072E-02     0.101398372E-02
     0.149617816E+00     0.396711948E-01     0.157518233E-01    -0.549762383E-02     0.104445187E-02
     0.153070182E+00     0.402884432E-01     0.163318789E-01    -0.537320614E-02     0.107336716E-02
     0.156520680E+00     0.409244904E-01     0.169249596E-01    -0.524389298E-02     0.110204206E-02
     0.159969269E+00     0.415748393E-01     0.175301784E-01    -0.511059906E-02     0.113380342E-02
     0.163415907E+00     0.422357456E-01     0.181483432E-01    -0.497122919E-02     0.116966681E-02
     0.166860552E+00     0.429071681E-01     0.187805443E-01    -0.482506727E-02     0.120687242E-02
     0.170303161E+00     0.435915665E-01     0.194263849E-01    -0.467674865E-02     0.124204539E-02
     0.173743693E+00     0.442914555E-01     0.200847260E-01    -0.453187055E-02     0.127462312E-02
     0.177182105E+00     0.450086328E-01     0.207564745E-01    -0.438927618E-02     0.130677790E-02
     0.180618356E+00     0.457443836E-01     0.214453686E-01    -0.424123417E-02     0.134133379E-02
     0.184052404E+00     0.464986896E-01     0.221543594E-01    -0.408206733E-02     0.138049224E-02
     0.187484207E+00     0.472692452E-01     0.228812880E-01    -0.391400598E-02     0.142495677E-02
     0.190913722E+00     0.480528752E-01     0.236199521E-01    -0.374326320E-02     0.147240757E-02
     0.194340909E+00     0.488488649E-01     0.243666315E-01    -0.357273654E-02     0.151749861E-02
     0.197765726E+00     0.496601241E-01     0.251248663E-01    -0.340094724E-02     0.155581822E-02
     0.201188129E+00     0.504904294E-01     0.259027951E-01    -0.322651378E-02     0.158907549E-02
     0.204608079E+00     0.513413596E-01     0.267058684E-01    -0.304980703E-02     0.162524894E-02
     0.208025533E+00     0.522124622E-01     0.275323216E-01    -0.286936653E-02     0.167176522E-02
     0.211440450E+00     0.531029045E-01     0.283750488E-01    -0.268023936E-02     0.172779653E-02
     0.214852787E+00     0.540113723E-01     0.292275852E-01    -0.247940335E-02     0.178397742E-02
     0.218262503E+00     0.549354560E-01     0.300895143E-01    -0.227208831E-02     0.183094379E-02
     0.221669557E+00     0.558737052E-01     0.309673718E-01    -0.206882110E-02     0.186875919E-02
     0.225073907E+00     0.568287640E-01     0.318697370E-01    -0.187382830E-02     0.190736406E-02
     0.228475511E+00     0.578064437E-01     0.327998487E-01    -0.167798534E-02     0.195670986E-02
     0.231874329E+00     0.588102318E-01     0.337526261E-01    -0.146656218E-02     0.201634993E-02
     0.235270318E+00     0.598375143E-01     0.347198436E-01    -0.123495246E-02     0.207580588E-02
     0.238663437E+00     0.608824652E-01     0.356985424E-01    -0.994693453E-03     0.212577995E-02
     0.242053645E+00     0.619423910E-01     0.366936305E-01    -0.762092528E-03     0.216796997E-02
     0.245440900E+00     0.630202761E-01     0.377122210E-01    -0.541658282E-03     0.221271396E-02
     0.248825161E+00     0.641213059E-01     0.387567641E-01    -0.322073863E-03     0.226776289E-02
     0.252206387E+00     0.652480293E-01     0.398243785E-01    -0.876973320E-04     0.233085759E-02
     0.255584537E+00     0.663992204E-01     0.409115534E-01     0.167306186E-03     0.239287034E-02
     0.258959569E+00     0.675724469E-01     0.420179476E-01     0.434995027E-03     0.244655746E-02
     0.262331442E+00     0.687667228E-01     0.431459094E-01     0.701313984E-03     0.249241179E-02
     0.265700115E+00     0.699827261E-01     0.442977146E-01     0.958023196E-03     0.253785981E-02
     0.269065547E+00     0.712213698E-01     0.454738076E-01     0.120964295E-02     0.259114067E-02
     0.272427697E+00     0.724830950E-01     0.466731064E-01     0.146941117E-02     0.265411806E-02
     0.275786523E+00     0.737687409E-01     0.478944854E-01     0.174666194E-02     0.271999599E-02
     0.279141986E+00     0.750803998E-01     0.491382478E-01     0.203761686E-02     0.277937701E-02
     0.282494043E+00     0.764204397E-01     0.504065951E-01     0.233035074E-02     0.282971120E-02
     0.285842655E+00     0.777891670E-01     0.517023744E-01     0.261887630E-02     0.287761757E-02
     0.289187780E+00     0.791836520E-01     0.530266829E-01     0.290895743E-02     0.293078526E-02
     0.292529377E+00     0.805997140E-01     0.543776958E-01     0.320847707E-02     0.298943996E-02
     0.295867406E+00     0.820360371E-01     0.557525020E-01     0.351633489E-02     0.304814477E-02
     0.299201826E+00     0.834965147E-01     0.571503707E-01     0.382557944E-02     0.310433774E-02
     0.302532596E+00     0.849878595E-01     0.585739577E-01     0.413539838E-02     0.316097559E-02
     0.305859676E+00     0.865142800E-01     0.600272536E-01     0.445373021E-02     0.322030368E-02
     0.309183025E+00     0.880743032E-01     0.615125085E-01     0.478636223E-02     0.327903914E-02
     0.312502602E+00     0.896626211E-01     0.630290208E-01     0.512795037E-02     0.333235801E-02
     0.315818368E+00     0.912749133E-01     0.645746426E-01     0.546747241E-02     0.338081485E-02
     0.319130281E+00     0.929111417E-01     0.661482679E-01     0.580104718E-02     0.343061816E-02
     0.322438301E+00     0.945747218E-01     0.677506299E-01     0.613617363E-02     0.348703735E-02
     0.325742388E+00     0.962693158E-01     0.693829155E-01     0.648309431E-02     0.354901536E-02
     0.329042501E+00     0.979972794E-01     0.710457557E-01     0.684440919E-02     0.361074691E-02
     0.332338601E+00     0.997607412E-01     0.727403632E-01     0.721452135E-02     0.366756646E-02
     0.335630647E+00     0.101561763E+00     0.744696429E-01     0.758723672E-02     0.371917801E-02
     0.338918598E+00     0.103399347E+00     0.762363745E-01     0.796066519E-02     0.376776910E-02
     0.342202416E+00     0.105267228E+00     0.780398210E-01     0.833493704E-02     0.381553555E-02
     0.345482059E+00     0.107157903E+00     0.798753289E-01     0.870964883E-02     0.386536974E-02
     0.348757488E+00     0.109071236E+00     0.817388384E-01     0.908674689E-02     0.392137669E-02
     0.352028662E+00     0.111018473E+00     0.836323144E-01     0.947314425E-02     0.398492705E-02
     0.355295543E+00     0.113014730E+00     0.855637066E-01     0.987517478E-02     0.405016591E-02
     0.358558090E+00     0.115064777E+00     0.875399839E-01     0.102894825E-01     0.410710591E-02
     0.361816262E+00     0.117156320E+00     0.895598544E-01     0.107034733E-01     0.415170075E-02
     0.365070022E+00     0.119269946E+00     0.916146458E-01     0.111079759E-01     0.419147287E-02
     0.368319328E+00     0.121398199E+00     0.936978203E-01     0.115078283E-01     0.423869784E-02
